datetime,Latitude,Longitude,Altitude,(m),Speed(km/h),Total distance(km)
2024-04-02 14:04:11,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:12,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:13,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:14,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:15,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:16,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:17,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:18,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:19,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:20,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:21,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:22,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:23,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:24,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:25,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:26,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:27,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:28,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:29,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:30,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:31,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:32,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:33,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:34,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:35,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:36,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:37,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:38,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:39,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:40,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:41,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:42,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:43,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:44,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:45,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:46,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:47,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:48,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:49,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:50,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:51,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:52,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:53,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:54,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:55,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:56,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:57,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:58,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:04:59,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:00,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:01,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:02,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:03,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:04,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:05,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:06,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:07,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:08,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:09,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:10,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:11,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:12,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:13,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:14,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:15,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:16,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:17,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:18,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:19,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:20,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:21,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:22,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:23,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:24,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:25,53.355637,-6.280404,78.0,0.0,0.397,
2024-04-02 14:05:26,53.355627,-6.280378,78.0,7.4,0.399,
2024-04-02 14:05:27,53.355628,-6.280378,78.0,0.0,0.399,
2024-04-02 14:05:28,53.355626,-6.280365,78.0,3.1,0.4,
2024-04-02 14:05:29,53.355625,-6.280365,78.0,0.0,0.4,
2024-04-02 14:05:30,53.355625,-6.280365,78.0,0.0,0.4,
2024-04-02 14:05:31,53.355625,-6.280365,78.0,0.0,0.4,
2024-04-02 14:05:32,53.35562,-6.280361,78.0,2.4,0.401,
2024-04-02 14:05:33,53.355619,-6.28036,78.0,0.0,0.401,
2024-04-02 14:05:34,53.355618,-6.280353,78.0,1.9,0.401,
2024-04-02 14:05:35,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:36,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:37,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:38,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:39,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:40,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:41,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:42,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:43,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:44,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:45,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:46,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:47,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:48,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:49,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:50,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:51,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:52,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:53,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:54,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:55,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:56,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:57,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:58,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:05:59,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:00,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:01,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:02,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:03,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:04,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:05,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:06,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:07,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:08,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:09,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:10,53.355617,-6.280352,78.0,0.0,0.401,
2024-04-02 14:06:11,53.355617,-6.280337,78.0,3.6,0.402,
2024-04-02 14:06:12,53.355622,-6.280335,77.0,1.7,0.403,
2024-04-02 14:06:13,53.355624,-6.280332,77.0,1.2,0.403,
2024-04-02 14:06:14,53.355622,-6.280327,77.0,1.6,0.403,
2024-04-02 14:06:15,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:16,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:17,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:18,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:19,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:20,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:21,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:22,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:23,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:24,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:25,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:26,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:27,53.355622,-6.280327,77.0,0.0,0.403,
2024-04-02 14:06:28,53.355617,-6.280312,77.0,3.8,0.405,
2024-04-02 14:06:29,53.355618,-6.280313,77.0,0.0,0.405,
2024-04-02 14:06:30,53.355616,-6.280306,77.0,1.8,0.405,
2024-04-02 14:06:31,53.355613,-6.2803,78.0,1.9,0.406,
2024-04-02 14:06:32,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:33,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:34,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:35,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:36,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:37,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:38,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:39,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:40,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:41,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:42,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:43,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:44,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:45,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:46,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:47,53.355613,-6.2803,78.0,0.0,0.406,
2024-04-02 14:06:48,53.355614,-6.280297,78.0,1.1,0.406,
2024-04-02 14:06:49,53.355615,-6.280299,79.0,0.6,0.406,
2024-04-02 14:06:50,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:51,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:52,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:53,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:54,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:55,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:56,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:57,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:58,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:06:59,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:00,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:01,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:02,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:03,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:04,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:05,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:06,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:07,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:08,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:09,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:10,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:11,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:12,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:13,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:14,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:15,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:16,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:17,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:18,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:19,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:20,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:21,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:22,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:23,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:24,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:25,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:26,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:27,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:28,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:29,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:30,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:31,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:32,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:33,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:34,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:35,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:36,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:37,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:38,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:39,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:40,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:41,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:42,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:43,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:44,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:45,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:46,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:47,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:48,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:49,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:50,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:51,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:52,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:53,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:54,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:55,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:56,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:57,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:58,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:07:59,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:00,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:01,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:02,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:03,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:04,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:05,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:06,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:07,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:08,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:09,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:10,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:11,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:12,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:13,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:14,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:15,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:16,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:17,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:18,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:19,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:20,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:21,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:22,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:23,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:24,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:25,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:26,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:27,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:28,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:29,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:30,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:31,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:32,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:33,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:34,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:35,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:36,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:37,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:38,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:39,53.355615,-6.280298,79.0,0.0,0.406,
2024-04-02 14:08:40,53.355617,-6.28029,79.0,2.1,0.407,
2024-04-02 14:08:41,53.355617,-6.28029,79.0,0.0,0.407,
2024-04-02 14:08:42,53.355617,-6.28029,79.0,0.0,0.407,
2024-04-02 14:08:43,53.355617,-6.280289,79.0,0.0,0.407,
2024-04-02 14:08:44,53.355617,-6.280284,79.0,1.4,0.407,
2024-04-02 14:08:45,53.355618,-6.280284,79.0,0.5,0.407,
2024-04-02 14:08:46,53.355618,-6.28028,80.0,1.1,0.407,
2024-04-02 14:08:47,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:48,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:49,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:50,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:51,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:52,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:53,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:54,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:55,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:56,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:57,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:58,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:08:59,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:00,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:01,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:02,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:03,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:04,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:05,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:06,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:07,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:08,53.355618,-6.280279,80.0,0.0,0.407,
2024-04-02 14:09:09,53.355613,-6.280275,80.0,2.2,0.408,
2024-04-02 14:09:10,53.355614,-6.280275,80.0,0.0,0.408,
2024-04-02 14:09:11,53.355618,-6.280273,80.0,1.5,0.408,
2024-04-02 14:09:12,53.355618,-6.280272,80.0,0.0,0.408,
2024-04-02 14:09:13,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:14,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:15,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:16,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:17,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:18,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:19,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:20,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:21,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:22,53.355618,-6.280272,80.0,0.3,0.409,
2024-04-02 14:09:23,53.355618,-6.280272,80.0,0.3,0.41,
2024-04-02 14:09:24,53.355618,-6.280272,80.0,0.3,0.41,
2024-04-02 14:09:25,53.355618,-6.280272,80.0,0.3,0.41,
2024-04-02 14:09:26,53.355618,-6.280272,80.0,0.3,0.41,
2024-04-02 14:09:27,53.355616,-6.280267,79.0,1.5,0.41,
2024-04-02 14:09:28,53.355617,-6.280267,79.0,0.5,0.41,
2024-04-02 14:09:29,53.355623,-6.280261,79.0,2.6,0.411,
2024-04-02 14:09:30,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:31,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:32,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:33,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:34,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:35,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:36,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:37,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:38,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:39,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:40,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:41,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:42,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:43,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:44,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:45,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:46,53.355622,-6.280261,79.0,0.0,0.411,
2024-04-02 14:09:47,53.355617,-6.280247,79.0,3.9,0.412,
2024-04-02 14:09:48,53.355616,-6.280246,79.0,0.5,0.412,
2024-04-02 14:09:49,53.355616,-6.280246,79.0,0.0,0.412,
2024-04-02 14:09:50,53.355616,-6.280246,79.0,0.0,0.412,
2024-04-02 14:09:51,53.355616,-6.280246,79.0,0.0,0.412,
2024-04-02 14:09:52,53.355616,-6.280246,79.0,0.0,0.412,
2024-04-02 14:09:53,53.355616,-6.280238,79.0,1.8,0.413,
2024-04-02 14:09:54,53.355619,-6.280233,79.0,1.7,0.413,
2024-04-02 14:09:55,53.355619,-6.280229,79.0,1.1,0.414,
2024-04-02 14:09:56,53.355617,-6.28023,79.0,1.0,0.414,
2024-04-02 14:09:57,53.355611,-6.280233,79.0,2.5,0.415,
2024-04-02 14:09:58,53.355602,-6.280244,78.0,4.3,0.416,
2024-04-02 14:09:59,53.355596,-6.280263,79.0,5.2,0.417,
2024-04-02 14:10:00,53.355595,-6.280278,78.0,3.7,0.418,
2024-04-02 14:10:01,53.35559,-6.280291,78.0,3.7,0.419,
2024-04-02 14:10:02,53.355584,-6.280299,77.0,3.0,0.42,
2024-04-02 14:10:03,53.355581,-6.280312,77.0,3.2,0.421,
2024-04-02 14:10:04,53.355574,-6.280323,77.0,3.9,0.422,
2024-04-02 14:10:05,53.355573,-6.280343,77.0,4.7,0.423,
2024-04-02 14:10:06,53.355569,-6.280354,77.0,3.1,0.424,
2024-04-02 14:10:07,53.35556,-6.280358,78.0,3.6,0.425,
2024-04-02 14:10:08,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:09,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:10,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:11,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:12,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:13,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:14,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:15,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:16,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:17,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:18,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:19,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:20,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:21,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:22,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:23,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:24,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:25,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:26,53.35556,-6.280358,78.0,0.0,0.425,
2024-04-02 14:10:27,53.35556,-6.280358,78.0,0.0,0.425,
