name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:12:16.016,500,1
rssi,2024-04-02 14:12:17.017,500,2
rssi,2024-04-02 14:12:17.017,500,3
rssi,2024-04-02 14:12:18.018,500,4
rssi,2024-04-02 14:12:18.018,500,5
rssi,2024-04-02 14:12:19.019,500,6
rssi,2024-04-02 14:12:19.019,500,7
rssi,2024-04-02 14:12:20.020,500,8
rssi,2024-04-02 14:12:20.020,500,9
rssi,2024-04-02 14:12:21.021,500,10
rssi,2024-04-02 14:12:21.021,500,11
rssi,2024-04-02 14:12:22.022,500,12
rssi,2024-04-02 14:12:22.022,500,13
rssi,2024-04-02 14:12:23.023,500,14
rssi,2024-04-02 14:12:23.023,500,15
rssi,2024-04-02 14:12:24.024,500,16
rssi,2024-04-02 14:12:24.024,500,17
rssi,2024-04-02 14:12:25.025,500,18
rssi,2024-04-02 14:12:25.025,500,19
rssi,2024-04-02 14:12:26.026,500,20
rssi,2024-04-02 14:12:26.026,500,21
rssi,2024-04-02 14:12:27.027,500,22
rssi,2024-04-02 14:12:27.027,500,23
rssi,2024-04-02 14:12:28.028,500,24
rssi,2024-04-02 14:12:29.029,500,25
rssi,2024-04-02 14:12:29.029,500,26
rssi,2024-04-02 14:12:30.030,500,27
rssi,2024-04-02 14:12:30.030,500,28
rssi,2024-04-02 14:12:31.031,500,29
rssi,2024-04-02 14:12:31.031,500,30
rssi,2024-04-02 14:12:32.032,500,31
rssi,2024-04-02 14:12:32.032,500,32
rssi,2024-04-02 14:12:33.033,500,33
rssi,2024-04-02 14:12:33.033,500,34
rssi,2024-04-02 14:12:34.034,500,35
rssi,2024-04-02 14:12:34.034,500,36
rssi,2024-04-02 14:12:35.035,500,37
rssi,2024-04-02 14:12:35.035,500,38
rssi,2024-04-02 14:12:36.036,500,39
rssi,2024-04-02 14:12:36.036,500,40
rssi,2024-04-02 14:12:37.037,500,41
rssi,2024-04-02 14:12:37.037,500,42
rssi,2024-04-02 14:12:38.038,500,43
rssi,2024-04-02 14:12:38.038,500,44
rssi,2024-04-02 14:12:39.039,500,45
rssi,2024-04-02 14:12:39.039,500,46
rssi,2024-04-02 14:12:40.040,500,47
rssi,2024-04-02 14:12:40.040,500,48
rssi,2024-04-02 14:13:40.040,500,1
rssi,2024-04-02 14:13:40.040,500,2
rssi,2024-04-02 14:13:41.041,500,3
rssi,2024-04-02 14:13:41.041,500,4
rssi,2024-04-02 14:13:42.042,500,5
rssi,2024-04-02 14:13:42.042,500,6
rssi,2024-04-02 14:13:43.043,500,7
rssi,2024-04-02 14:13:43.043,500,8
rssi,2024-04-02 14:13:44.044,500,9
rssi,2024-04-02 14:13:44.044,500,10
rssi,2024-04-02 14:13:45.045,500,11
rssi,2024-04-02 14:13:45.045,500,12
rssi,2024-04-02 14:13:46.046,500,13
rssi,2024-04-02 14:13:46.046,500,14
rssi,2024-04-02 14:13:47.047,500,15
rssi,2024-04-02 14:13:47.047,500,16
rssi,2024-04-02 14:13:48.048,500,17
rssi,2024-04-02 14:13:48.048,500,18
rssi,2024-04-02 14:13:49.049,500,19
rssi,2024-04-02 14:13:49.049,500,20
rssi,2024-04-02 14:13:50.050,500,21
rssi,2024-04-02 14:13:50.050,500,22
rssi,2024-04-02 14:13:51.051,500,23
rssi,2024-04-02 14:13:51.051,500,24
rssi,2024-04-02 14:13:52.052,500,25
rssi,2024-04-02 14:13:52.052,500,26
rssi,2024-04-02 14:13:53.053,500,27
rssi,2024-04-02 14:13:53.053,500,28
rssi,2024-04-02 14:13:54.054,500,29
rssi,2024-04-02 14:13:54.054,500,30
rssi,2024-04-02 14:13:55.055,500,31
rssi,2024-04-02 14:13:55.055,500,32
rssi,2024-04-02 14:13:56.056,500,33
rssi,2024-04-02 14:13:56.056,500,34
rssi,2024-04-02 14:13:57.057,500,35
rssi,2024-04-02 14:13:57.057,500,36
rssi,2024-04-02 14:13:58.058,500,37
rssi,2024-04-02 14:13:58.058,500,38
rssi,2024-04-02 14:13:59.059,500,39
rssi,2024-04-02 14:13:59.059,500,40
rssi,2024-04-02 14:14:00.000,500,41
rssi,2024-04-02 14:14:00.000,500,42
rssi,2024-04-02 14:14:01.001,500,43
rssi,2024-04-02 14:14:01.001,500,44
rssi,2024-04-02 14:14:02.002,500,45
