name,time,addr,device,mean,rssi,sd
rssi,1680619359085638000,d74adea29cf7,rasp0,-57,-57,0
rssi,1680619359590733000,d74adea29cf7,rasp0,-55,-53,2
rssi,1680619360094355000,d74adea29cf7,rasp0,-55.666666666666664,-57,1.8856180831641267
rssi,1680619360601499000,d74adea29cf7,rasp0,-55.75,-56,1.6393596310755
rssi,1680619361107421000,d74adea29cf7,rasp0,-55.4,-54,1.624807680927192
rssi,1680619361612997000,d74adea29cf7,rasp0,-55.666666666666664,-57,1.5986105077709065
rssi,1680619362580270000,d74adea29cf7,rasp0,-55.714285714285715,-56,1.4846149779161804
rssi,1680619363089182000,d74adea29cf7,rasp0,-55.875,-57,1.4523687548277813
rssi,1680619363588759000,d74adea29cf7,rasp0,-55.666666666666664,-54,1.4907119849998598
rssi,1680619364091778000,d74adea29cf7,rasp0,-55.8,-57,1.4696938456699067
rssi,1680619364598732000,d74adea29cf7,rasp0,-55.5,-54,1.5
rssi,1680619365106659000,d74adea29cf7,rasp0,-55.9,-57,1.3
rssi,1680619365611094000,d74adea29cf7,rasp0,-55.7,-55,1.268857754044952
rssi,1680619366118323000,d74adea29cf7,rasp0,-55.8,-57,1.32664991614216
rssi,1680619367126004000,d74adea29cf7,rasp0,-55.8,-54,1.3266499161421599
rssi,1680619367572500000,d74adea29cf7,rasp0,-55.5,-54,1.3601470508735443
rssi,1680619368072736000,d74adea29cf7,rasp0,-55.2,-53,1.5362291495737217
rssi,1680619368575923000,d74adea29cf7,rasp0,-55.2,-57,1.5362291495737215
rssi,1680619370087412000,d74adea29cf7,rasp0,-55.2,-54,1.5362291495737217
rssi,1680619370593889000,d74adea29cf7,rasp0,-55.2,-57,1.5362291495737217
rssi,1680619371097138000,d74adea29cf7,rasp0,-55.4,-56,1.4966629547095767
rssi,1680619371605060000,d74adea29cf7,rasp0,-55.1,-54,1.4456832294800963
rssi,1680619372113986000,d74adea29cf7,rasp0,-55.3,-57,1.5524174696260025
