name,time,addr,device,mean,rssi,sd,sequence_number
rssi,2024-04-02 14:11:29,e45f010a7b55,rasp0,-61,-61,0,1
rssi,2024-04-02 14:11:29,e45f010a7b55,rasp0,-60.5,-60,0.5,2
rssi,2024-04-02 14:11:30,e45f010a7b55,rasp0,-60.6666666666667,-61,0.471404520791032,3
rssi,2024-04-02 14:11:30,e45f010a7b55,rasp0,-59,-54,2.91547594742265,4
rssi,2024-04-02 14:11:31,e45f010a7b55,rasp0,-59.4,-61,2.72763633939717,5
rssi,2024-04-02 14:11:33,e45f010a7b55,rasp0,-59.6666666666667,-61,2.5603819159562,10
rssi,2024-04-02 14:11:35,e45f010a7b55,rasp0,-59.1428571428571,-56,2.6954231805876,14
rssi,2024-04-02 14:11:37,e45f010a7b55,rasp0,-59,-58,2.54950975679639,17
rssi,2024-04-02 14:11:37,e45f010a7b55,rasp0,-58.2222222222222,-52,3.25841739969226,18
rssi,2024-04-02 14:11:38,e45f010a7b55,rasp0,-57.5,-51,3.77491721763537,20
rssi,2024-04-02 14:11:41,e45f010a7b55,rasp0,-56.8,-54,3.70944739819828,26
rssi,2024-04-02 14:11:43,e45f010a7b55,rasp0,-58.1,-73,6.10655385630881,29
rssi,2024-04-02 14:11:43,e45f010a7b55,rasp0,-59.7,-77,8.34326075344646,30
rssi,2024-04-02 14:11:44,e45f010a7b55,rasp0,-61.6,-73,8.96883492991147,31
rssi,2024-04-02 14:11:44,e45f010a7b55,rasp0,-62.2,-67,9.10823802938856,32
rssi,2024-04-02 14:11:45,e45f010a7b55,rasp0,-62.3,-62,9.1,33
rssi,2024-04-02 14:11:46,e45f010a7b55,rasp0,-62.2,-55,9.17387595294377,36
rssi,2024-04-02 14:11:48,e45f010a7b55,rasp0,-62,-56,9.28439551074813,40
rssi,2024-04-02 14:11:49,e45f010a7b55,rasp0,-62.9,-61,8.68849814409832,41
rssi,2024-04-02 14:11:49,e45f010a7b55,rasp0,-63.4,-56,8.11418511004032,42
rssi,2024-04-02 14:11:50,e45f010a7b55,rasp0,-64.9,-69,7.6085478246509,43
rssi,2024-04-02 14:11:50,e45f010a7b55,rasp0,-64.3,-67,7.17007670809734,44
rssi,2024-04-02 14:13:05,e45f010a7b55,rasp0,-75,-75,0,6
rssi,2024-04-02 14:13:07,e45f010a7b55,rasp0,-73.5,-72,1.5,10
rssi,2024-04-02 14:13:08,e45f010a7b55,rasp0,-72,-69,2.44948974278318,12
rssi,2024-04-02 14:13:08,e45f010a7b55,rasp0,-72.5,-74,2.29128784747792,13
rssi,2024-04-02 14:13:09,e45f010a7b55,rasp0,-70.4,-62,4.67332857821917,14
rssi,2024-04-02 14:13:11,e45f010a7b55,rasp0,-70.5,-71,4.27200187265877,19
rssi,2024-04-02 14:13:12,e45f010a7b55,rasp0,-68.2857142857143,-55,6.71276578541185,20
rssi,2024-04-02 14:13:13,e45f010a7b55,rasp0,-67.375,-61,6.7256505261573,21
rssi,2024-04-02 14:13:16,e45f010a7b55,rasp0,-66.6666666666667,-61,6.64997911442,27
rssi,2024-04-02 14:13:16,e45f010a7b55,rasp0,-65.2,-52,7.69155380921176,28
rssi,2024-04-02 14:13:16,e45f010a7b55,rasp0,-64.6,-69,7.11617874986288,29
rssi,2024-04-02 14:13:17,e45f010a7b55,rasp0,-64,-66,6.70820393249937,30
rssi,2024-04-02 14:13:18,e45f010a7b55,rasp0,-62.6,-55,6.97423830966508,31
rssi,2024-04-02 14:13:19,e45f010a7b55,rasp0,-60.5,-53,6.36003144646314,33
rssi,2024-04-02 14:13:21,e45f010a7b55,rasp0,-59.5,-52,6.81542368455549,38
rssi,2024-04-02 14:13:22,e45f010a7b55,rasp0,-57.4,-50,6.15142259969188,40
rssi,2024-04-02 14:13:22,e45f010a7b55,rasp0,-58,-61,6.18061485614498,41
rssi,2024-04-02 14:13:23,e45f010a7b55,rasp0,-58.1,-62,6.23618473106755,42
rssi,2024-04-02 14:13:24,e45f010a7b55,rasp0,-59.1,-71,7.32734604068895,43
rssi,2024-04-02 14:13:24,e45f010a7b55,rasp0,-59.5,-56,7.03206939669967,44
rssi,2024-04-02 14:14:16,e45f010a7b55,rasp0,-74,-74,0,2
rssi,2024-04-02 14:14:21,e45f010a7b55,rasp0,-64.5,-55,9.5,11
rssi,2024-04-02 14:14:21,e45f010a7b55,rasp0,-63,-60,8.04155872120988,12
rssi,2024-04-02 14:14:22,e45f010a7b55,rasp0,-61.75,-58,7.29297607290741,13
rssi,2024-04-02 14:14:22,e45f010a7b55,rasp0,-60.8,-57,6.79411510058521,14
rssi,2024-04-02 14:14:23,e45f010a7b55,rasp0,-60.1666666666667,-57,6.36177822799744,15
rssi,2024-04-02 14:14:23,e45f010a7b55,rasp0,-59.5714285714286,-56,6.0676458804558,15
rssi,2024-04-02 14:14:24,e45f010a7b55,rasp0,-58,-47,7.03562363973514,16
rssi,2024-04-02 14:14:24,e45f010a7b55,rasp0,-57.3333333333333,-52,6.89605362185907,18
rssi,2024-04-02 14:14:25,e45f010a7b55,rasp0,-56,-44,7.66811580507233,19
rssi,2024-04-02 14:14:25,e45f010a7b55,rasp0,-54.1,-55,4.78434948556227,20
rssi,2024-04-02 14:14:29,e45f010a7b55,rasp0,-54.6,-60,5.10294032886923,27
rssi,2024-04-02 14:14:29,e45f010a7b55,rasp0,-54,-54,4.77493455452533,28
rssi,2024-04-02 14:14:30,e45f010a7b55,rasp0,-53.9,-57,4.7,30
