name,time,addr,device,mean,rssi,sd
rssi,1675253504857077000,d74adea29cf7,rasp0,-68,-68,0
rssi,1675253505868851000,d74adea29cf7,rasp0,-64.5,-61,3.5
rssi,1675253506321165000,d74adea29cf7,rasp0,-63.333333333333336,-61,3.299831645537222
rssi,1675253506823530000,d74adea29cf7,rasp0,-63,-62,2.9154759474226504
rssi,1675253507837905000,d74adea29cf7,rasp0,-62.4,-60,2.8705400188814645
rssi,1675253508340187000,d74adea29cf7,rasp0,-62.5,-63,2.6299556396765835
rssi,1675253508847309000,d74adea29cf7,rasp0,-63.714285714285715,-71,3.843892584878203
rssi,1675253509440077000,d74adea29cf7,rasp0,-63.25,-60,3.799671038392666
rssi,1675253509940772000,d74adea29cf7,rasp0,-64,-70,4.163331998932265
rssi,1675253510366209000,d74adea29cf7,rasp0,-65,-74,4.959838707054898
rssi,1675253510869470000,d74adea29cf7,rasp0,-64.2,-60,5.055689863905815
rssi,1675253511315760000,d74adea29cf7,rasp0,-64.9,-68,5.048762224545736
rssi,1675253513328935000,d74adea29cf7,rasp0,-65.7,-69,5.000999900019995
rssi,1675253513846689000,d74adea29cf7,rasp0,-65.4,-59,5.295280917949491
rssi,1675253514838926000,d74adea29cf7,rasp0,-66.2,-68,5.015974481593781
rssi,1675253515341468000,d74adea29cf7,rasp0,-65.8,-59,5.3999999999999995
rssi,1675253515844855000,d74adea29cf7,rasp0,-65.1,-64,5.127377497317708
rssi,1675253516818381000,d74adea29cf7,rasp0,-65.7,-66,4.838388161361178
rssi,1675253517319402000,d74adea29cf7,rasp0,-64.7,-60,4.879549159502341
rssi,1675253518327254000,d74adea29cf7,rasp0,-63.6,-63,3.7735924528226414
rssi,1675253518833291000,d74adea29cf7,rasp0,-63.6,-60,3.7735924528226414
rssi,1675253519866002000,d74adea29cf7,rasp0,-63.1,-63,3.477067730142742
rssi,1675253520414468000,d74adea29cf7,rasp0,-62.1,-59,3.047950130825634
rssi,1675253520993322000,d74adea29cf7,rasp0,-64.3,-81,6.261788881781308
rssi,1675253521316610000,d74adea29cf7,rasp0,-65.3,-78,7.457211275000863
rssi,1675253521816411000,d74adea29cf7,rasp0,-67.3,-79,8.149233092751734
rssi,1675253525347373000,d74adea29cf7,rasp0,-67.8,-69,8.084553172563096
rssi,1675253525847378000,d74adea29cf7,rasp0,-69.7,-85,9.539916142189092
rssi,1675253526815049000,d74adea29cf7,rasp0,-69.5,-58,9.759610647971568
rssi,1675253527320351000,d74adea29cf7,rasp0,-70,-68,9.539392014169456
rssi,1675253527821710000,d74adea29cf7,rasp0,-70.1,-61,9.438749917229506
rssi,1675253528836745000,d74adea29cf7,rasp0,-70.8,-70,9.14111590562115
rssi,1675253529346605000,d74adea29cf7,rasp0,-71,-61,8.899438184514796
rssi,1675253529846734000,d74adea29cf7,rasp0,-69.4,-65,8.380930735902785
rssi,1675253531815318000,d74adea29cf7,rasp0,-68,-64,7.987490219086343
rssi,1675253532557316000,d74adea29cf7,rasp0,-66.2,-61,7.30479294709987
rssi,1675253532825609000,d74adea29cf7,rasp0,-65.5,-62,7.338255923582933
rssi,1675253533843507000,d74adea29cf7,rasp0,-63.3,-63,3.407345007480164
rssi,1675253535016045000,d74adea29cf7,rasp0,-63.7,-62,2.9681644159311658
rssi,1675253535861984000,d74adea29cf7,rasp0,-63.7,-68,2.9681644159311658
rssi,1675253537313976000,d74adea29cf7,rasp0,-63.7,-61,2.968164415931166
rssi,1675253538326519000,d74adea29cf7,rasp0,-62.7,-60,2.2825424421026654
rssi,1675253538833754000,d74adea29cf7,rasp0,-63.5,-69,2.8722813232690143
rssi,1675253539901852000,d74adea29cf7,rasp0,-62.8,-58,3.249615361854384
rssi,1675253541304793000,d74adea29cf7,rasp0,-63.1,-67,3.477067730142742
rssi,1675253541886260000,d74adea29cf7,rasp0,-63.9,-69,3.8065732621348563
rssi,1675253542432957000,d74adea29cf7,rasp0,-64.5,-68,3.930648801406709
rssi,1675253543317647000,d74adea29cf7,rasp0,-64.2,-60,4.142463035441596
rssi,1675253543821121000,d74adea29cf7,rasp0,-65.4,-74,4.983974317750844
rssi,1675253544326270000,d74adea29cf7,rasp0,-64.9,-63,4.948737212663449
rssi,1675253545334823000,d74adea29cf7,rasp0,-64.8,-60,5.035871324805669
rssi,1675253545841139000,d74adea29cf7,rasp0,-65.9,-71,5.068530358989674
rssi,1675253547815414000,d74adea29cf7,rasp0,-66.2,-72,5.325410782277739
rssi,1675253549842439000,d74adea29cf7,rasp0,-66.5,-61,4.924428900898052
rssi,1675253550333770000,d74adea29cf7,rasp0,-66.6,-68,4.94368283772331
rssi,1675253551305035000,d74adea29cf7,rasp0,-67,-73,5.272570530585627
rssi,1675253551810771000,d74adea29cf7,rasp0,-66.5,-63,5.389805191284746
rssi,1675253552319724000,d74adea29cf7,rasp0,-67.5,-70,5.004997502496879
rssi,1675253553314674000,d74adea29cf7,rasp0,-67.6,-75,5.141984052872976
rssi,1675253555839005000,d74adea29cf7,rasp0,-68.6,-73,5.122499389946279
rssi,1675253556812454000,d74adea29cf7,rasp0,-68.7,-61,4.960846701924985
rssi,1675253557543397000,d74adea29cf7,rasp0,-68.7,-71,4.960846701924985
rssi,1675253557819319000,d74adea29cf7,rasp0,-68.9,-74,5.127377497317708
rssi,1675253558328587000,d74adea29cf7,rasp0,-69.3,-65,4.62709412050371
rssi,1675253559845851000,d74adea29cf7,rasp0,-69.7,-72,4.6701177715342475
rssi,1675253560856616000,d74adea29cf7,rasp0,-68.4,-60,5.332916650389353
rssi,1675253561811314000,d74adea29cf7,rasp0,-68.5,-64,5.239274758971894
rssi,1675253562818284000,d74adea29cf7,rasp0,-68.5,-70,5.239274758971894
rssi,1675253563960405000,d74adea29cf7,rasp0,-67.9,-69,4.784349485562274
rssi,1675253565341612000,d74adea29cf7,rasp0,-66.6,-60,4.983974317750844
rssi,1675253566299486000,d74adea29cf7,rasp0,-66.8,-63,4.791659420284375
rssi,1675253567420893000,d74adea29cf7,rasp0,-66.7,-70,4.712748667179271
rssi,1675253567964967000,d74adea29cf7,rasp0,-65.7,-64,4.075536774462966
rssi,1675253568839877000,d74adea29cf7,rasp0,-66.3,-71,4.360045871318328
