name,time,addr,device,mean,rssi,sd
rssi,1675253587314120000,d74adea29cf7,rasp0,-72,-72,0
rssi,1675253587823533000,d74adea29cf7,rasp0,-72.5,-73,0.5
rssi,1675253588369398000,d74adea29cf7,rasp0,-72,-71,0.816496580927726
rssi,1675253588826286000,d74adea29cf7,rasp0,-72.25,-73,0.82915619758885
rssi,1675253592303224000,d74adea29cf7,rasp0,-73.6,-79,2.8000000000000003
rssi,1675253592805680000,d74adea29cf7,rasp0,-73.66666666666667,-74,2.560381915956203
rssi,1675253593314081000,d74adea29cf7,rasp0,-73.85714285714286,-75,2.4159335036125373
rssi,1675253593816278000,d74adea29cf7,rasp0,-74.125,-76,2.368411915187052
rssi,1675253594317390000,d74adea29cf7,rasp0,-73.33333333333333,-67,3.1622776601683795
rssi,1675253596336559000,d74adea29cf7,rasp0,-73.1,-71,3.080584360149872
rssi,1675253596799246000,d74adea29cf7,rasp0,-72.2,-63,4.331281565541543
rssi,1675253597877234000,d74adea29cf7,rasp0,-72,-71,4.33589667773576
rssi,1675253598810308000,d74adea29cf7,rasp0,-72.2,-73,4.331281565541543
rssi,1675253604327373000,d74adea29cf7,rasp0,-72.8,-79,4.791659420284375
rssi,1675253608366034000,d74adea29cf7,rasp0,-71.6,-67,4.586937976471886
rssi,1675253608966609000,d74adea29cf7,rasp0,-71.8,-76,4.728636167014756
rssi,1675253609405859000,d74adea29cf7,rasp0,-71.5,-72,4.6097722286464435
rssi,1675253610320106000,d74adea29cf7,rasp0,-70.1,-62,5.127377497317708
rssi,1675253610829797000,d74adea29cf7,rasp0,-70.5,-71,5.024937810560445
rssi,1675253611286482000,d74adea29cf7,rasp0,-69.6,-62,5.624944444170094
rssi,1675253613299451000,d74adea29cf7,rasp0,-69.9,-66,5.337602458033007
rssi,1675253614309896000,d74adea29cf7,rasp0,-69.1,-63,5.7
rssi,1675253614855857000,d74adea29cf7,rasp0,-69.2,-74,5.775811631277461
rssi,1675253615321206000,d74adea29cf7,rasp0,-68,-67,4.774934554525329
rssi,1675253615940373000,d74adea29cf7,rasp0,-68.7,-74,5.080354318352215
rssi,1675253616789144000,d74adea29cf7,rasp0,-68,-69,4.47213595499958
rssi,1675253617322542000,d74adea29cf7,rasp0,-67.9,-71,4.3920382511995495
rssi,1675253617798506000,d74adea29cf7,rasp0,-68.9,-72,4.060788100849391
rssi,1675253618303709000,d74adea29cf7,rasp0,-69.1,-73,4.2059481689626175
rssi,1675253619810973000,d74adea29cf7,rasp0,-70.4,-75,3.8000000000000003
rssi,1675253622801888000,d74adea29cf7,rasp0,-69.4,-56,5.6780278266313555
rssi,1675253624393568000,d74adea29cf7,rasp0,-68.9,-58,6.394528911499267
rssi,1675253625339579000,d74adea29cf7,rasp0,-66.9,-54,7.51598296964542
rssi,1675253626282771000,d74adea29cf7,rasp0,-66.9,-67,7.515982969645422
rssi,1675253626831546000,d74adea29cf7,rasp0,-65.9,-64,7.161703707917551
rssi,1675253627840532000,d74adea29cf7,rasp0,-66,-70,7.211102550927978
rssi,1675253628305680000,d74adea29cf7,rasp0,-64.8,-59,7.277362159464101
rssi,1675253628809774000,d74adea29cf7,rasp0,-63.2,-56,7.277362159464101
rssi,1675253629826254000,d74adea29cf7,rasp0,-61.6,-57,6.681317235396026
rssi,1675253630373738000,d74adea29cf7,rasp0,-60.4,-63,5.043808085167397
rssi,1675253630826924000,d74adea29cf7,rasp0,-60.7,-59,4.859012245302537
rssi,1675253631282531000,d74adea29cf7,rasp0,-61.6,-67,5.102940328869229
rssi,1675253632801822000,d74adea29cf7,rasp0,-61.9,-57,4.72122865364515
rssi,1675253633309172000,d74adea29cf7,rasp0,-61.1,-59,4.459820624195551
rssi,1675253633815512000,d74adea29cf7,rasp0,-60.5,-58,4.4328320518603
rssi,1675253634857535000,d74adea29cf7,rasp0,-59.8,-63,3.280243893371345
rssi,1675253635332694000,d74adea29cf7,rasp0,-61.4,-75,5.589275444992848
