name,time,addr,device,mean,rssi,sd
rssi,1675257007300123000,d74adea29cf7,rasp0,-55,-55,0
rssi,1675257007802782000,d74adea29cf7,rasp0,-55.5,-56,0.5
rssi,1675257008475779000,d74adea29cf7,rasp0,-56.666666666666664,-59,1.699673171197595
rssi,1675257008807028000,d74adea29cf7,rasp0,-57,-58,1.5811388300841898
rssi,1675257009337613000,d74adea29cf7,rasp0,-56.6,-55,1.624807680927192
rssi,1675257009817245000,d74adea29cf7,rasp0,-56.5,-56,1.5
rssi,1675257010321422000,d74adea29cf7,rasp0,-56.42857142857143,-56,1.3997084244475302
rssi,1675257010894369000,d74adea29cf7,rasp0,-56.5,-57,1.3228756555322954
rssi,1675257011281185000,d74adea29cf7,rasp0,-56.44444444444444,-56,1.2570787221094177
rssi,1675257012293369000,d74adea29cf7,rasp0,-56.4,-56,1.2
rssi,1675257013810237000,d74adea29cf7,rasp0,-57.6,-67,3.32264954516723
rssi,1675257014312631000,d74adea29cf7,rasp0,-57.7,-57,3.2878564445547194
rssi,1675257016790385000,d74adea29cf7,rasp0,-58.7,-69,4.73392015141785
rssi,1675257017791406000,d74adea29cf7,rasp0,-59.7,-68,5.478138369920935
rssi,1675257018971796000,d74adea29cf7,rasp0,-59.7,-55,5.478138369920935
rssi,1675257019525550000,d74adea29cf7,rasp0,-60.9,-68,5.838664230798
rssi,1675257019801311000,d74adea29cf7,rasp0,-60.8,-55,5.929586832149438
rssi,1675257020307202000,d74adea29cf7,rasp0,-62.1,-70,6.363175307973213
rssi,1675257021285906000,d74adea29cf7,rasp0,-62.1,-56,6.363175307973213
rssi,1675257022299428000,d74adea29cf7,rasp0,-62.1,-56,6.363175307973213
rssi,1675257022803348000,d74adea29cf7,rasp0,-62,-66,6.29285308902091
rssi,1675257023307379000,d74adea29cf7,rasp0,-62.2,-59,6.161168720299744
rssi,1675257023806457000,d74adea29cf7,rasp0,-60.8,-55,6.04648658313239
rssi,1675257024312340000,d74adea29cf7,rasp0,-60.2,-62,5.582114294781145
rssi,1675257026785830000,d74adea29cf7,rasp0,-60.2,-55,5.582114294781145
rssi,1675257027287191000,d74adea29cf7,rasp0,-59.4,-60,4.94368283772331
rssi,1675257029305319000,d74adea29cf7,rasp0,-59.5,-56,4.863126566315131
rssi,1675257029811735000,d74adea29cf7,rasp0,-58.7,-62,3.5510561809129406
rssi,1675257030319003000,d74adea29cf7,rasp0,-59.1,-60,3.448187929913334
rssi,1675257030829114000,d74adea29cf7,rasp0,-59,-55,3.5496478698597698
rssi,1675257032035144000,d74adea29cf7,rasp0,-58.3,-59,2.685144316419511
rssi,1675257032313794000,d74adea29cf7,rasp0,-58.6,-62,2.90516780926679
rssi,1675257032785530000,d74adea29cf7,rasp0,-59.2,-61,2.7129319932501077
rssi,1675257033415035000,d74adea29cf7,rasp0,-58.5,-55,2.80178514522438
rssi,1675257033790597000,d74adea29cf7,rasp0,-59.1,-61,2.6248809496813377
rssi,1675257034297598000,d74adea29cf7,rasp0,-59.1,-60,2.624880949681338
rssi,1675257034798054000,d74adea29cf7,rasp0,-59,-55,2.756809750418044
rssi,1675257035298459000,d74adea29cf7,rasp0,-58.5,-57,2.6172504656604803
rssi,1675257036793445000,d74adea29cf7,rasp0,-58.8,-63,2.925747767665559
rssi,1675257037293252000,d74adea29cf7,rasp0,-59.6,-63,2.870540018881465
rssi,1675257037792505000,d74adea29cf7,rasp0,-59.3,-56,3.0675723300355937
rssi,1675257038801022000,d74adea29cf7,rasp0,-58.7,-56,3.0675723300355937
rssi,1675257039311261000,d74adea29cf7,rasp0,-58.7,-61,3.0675723300355937
rssi,1675257039819875000,d74adea29cf7,rasp0,-59.5,-63,3.0413812651491097
rssi,1675257040317278000,d74adea29cf7,rasp0,-59.3,-59,3.001666203960727
rssi,1675257040817743000,d74adea29cf7,rasp0,-59.2,-59,2.9933259094191533
rssi,1675257041274661000,d74adea29cf7,rasp0,-59.2,-55,2.9933259094191533
rssi,1675257042792589000,d74adea29cf7,rasp0,-59.5,-60,2.9068883707497264
rssi,1675257043295754000,d74adea29cf7,rasp0,-58.8,-56,2.8213471959331775
rssi,1675257043798716000,d74adea29cf7,rasp0,-58.5,-60,2.5
rssi,1675257044301026000,d74adea29cf7,rasp0,-58.5,-56,2.5
rssi,1675257044811427000,d74adea29cf7,rasp0,-59,-61,2.449489742783178
rssi,1675257045318884000,d74adea29cf7,rasp0,-58.8,-59,2.3579652245103193
rssi,1675257046275908000,d74adea29cf7,rasp0,-58.2,-57,1.9390719429665315
rssi,1675257047283569000,d74adea29cf7,rasp0,-58.3,-60,2.0024984394500787
rssi,1675257047783300000,d74adea29cf7,rasp0,-58.1,-57,2.0223748416156684
rssi,1675257048799233000,d74adea29cf7,rasp0,-58.7,-61,1.9
rssi,1675257049307852000,d74adea29cf7,rasp0,-58.7,-60,1.9
rssi,1675257049940132000,d74adea29cf7,rasp0,-59.3,-62,1.9000000000000001
rssi,1675257050317338000,d74adea29cf7,rasp0,-59.4,-61,1.9595917942265424
rssi,1675257050965394000,d74adea29cf7,rasp0,-59.9,-61,1.6401219466856725
rssi,1675257051277134000,d74adea29cf7,rasp0,-59.8,-60,1.6
rssi,1675257051779350000,d74adea29cf7,rasp0,-59.5,-56,1.9621416870348585
rssi,1675257052286799000,d74adea29cf7,rasp0,-59.4,-56,2.1071307505705477
rssi,1675257052791970000,d74adea29cf7,rasp0,-59.5,-61,2.1563858652847827
rssi,1675257053296770000,d74adea29cf7,rasp0,-59.5,-57,2.1563858652847827
rssi,1675257054809638000,d74adea29cf7,rasp0,-59.4,-60,2.1071307505705477
rssi,1675257055313985000,d74adea29cf7,rasp0,-59.4,-60,2.1071307505705477
rssi,1675257055815869000,d74adea29cf7,rasp0,-58.9,-57,2.0223748416156684
rssi,1675257056283138000,d74adea29cf7,rasp0,-58.9,-61,2.0223748416156684
rssi,1675257056818153000,d74adea29cf7,rasp0,-58.9,-61,2.0223748416156684
rssi,1675257057288393000,d74adea29cf7,rasp0,-58.9,-60,2.0223748416156684
rssi,1675257058294334000,d74adea29cf7,rasp0,-59.4,-61,1.8547236990991407
rssi,1675257058796201000,d74adea29cf7,rasp0,-59.4,-56,1.854723699099141
rssi,1675257059301180000,d74adea29cf7,rasp0,-59.3,-60,1.7916472867168916
rssi,1675257059807594000,d74adea29cf7,rasp0,-59.3,-57,1.7916472867168918
rssi,1675257060817006000,d74adea29cf7,rasp0,-61,-77,5.621387729022079
rssi,1675257061272886000,d74adea29cf7,rasp0,-62.1,-71,6.34744042902334
rssi,1675257062284959000,d74adea29cf7,rasp0,-64,-76,7.307530362578044
rssi,1675257062789296000,d74adea29cf7,rasp0,-65.1,-72,7.595393340703298
rssi,1675257063293799000,d74adea29cf7,rasp0,-66.3,-73,7.79807668595276
rssi,1675257063797748000,d74adea29cf7,rasp0,-66.5,-62,7.6583287994183165
rssi,1675257064300766000,d74adea29cf7,rasp0,-66,-56,8.148619514985345
rssi,1675257064810702000,d74adea29cf7,rasp0,-66.1,-57,8.030566605165541
rssi,1675257065319164000,d74adea29cf7,rasp0,-66.3,-62,7.9
rssi,1675257067784384000,d74adea29cf7,rasp0,-66.1,-55,8.154140052758477
