name,time,addr,device,mean,rssi,sd
rssi,1675251802410048000,d74adea29cf7,rasp0,-42,-42,0
rssi,1675251802933463000,d74adea29cf7,rasp0,-45.5,-49,3.5
rssi,1675251803439502000,d74adea29cf7,rasp0,-46.666666666666664,-49,3.299831645537222
rssi,1675251803864512000,d74adea29cf7,rasp0,-47.25,-49,3.031088913245535
rssi,1675251804368139000,d74adea29cf7,rasp0,-47.6,-49,2.8
rssi,1675251805447609000,d74adea29cf7,rasp0,-48,-50,2.70801280154532
rssi,1675251805990445000,d74adea29cf7,rasp0,-47.142857142857146,-42,3.270149469217028
rssi,1675251806346143000,d74adea29cf7,rasp0,-47.375,-49,3.119995993587171
rssi,1675251806852400000,d74adea29cf7,rasp0,-46.77777777777778,-42,3.392075004994166
rssi,1675251807862915000,d74adea29cf7,rasp0,-46.9,-48,3.23882694814033
rssi,1675251808365026000,d74adea29cf7,rasp0,-47,-43,3.0983866769659336
rssi,1675251808874018000,d74adea29cf7,rasp0,-46.8,-47,3.0265491900843116
rssi,1675251811349805000,d74adea29cf7,rasp0,-46.1,-42,3.23882694814033
rssi,1675251811851173000,d74adea29cf7,rasp0,-45.9,-47,3.1128764832546763
rssi,1675251813481811000,d74adea29cf7,rasp0,-45.7,-47,2.968164415931166
rssi,1675251814076206000,d74adea29cf7,rasp0,-45,-43,2.6832815729997477
rssi,1675251814380985000,d74adea29cf7,rasp0,-45.6,-48,2.6153393661244038
rssi,1675251815398087000,d74adea29cf7,rasp0,-44.9,-42,2.5475478405713994
rssi,1675251816357437000,d74adea29cf7,rasp0,-45,-43,2.449489742783178
rssi,1675251816865370000,d74adea29cf7,rasp0,-45,-48,2.449489742783178
rssi,1675251818397844000,d74adea29cf7,rasp0,-45.5,-48,2.5
rssi,1675251818911667000,d74adea29cf7,rasp0,-45.1,-43,2.5475478405713994
rssi,1675251820394500000,d74adea29cf7,rasp0,-45.7,-48,2.4515301344262523
rssi,1675251821354027000,d74adea29cf7,rasp0,-45.3,-43,2.5317977802344322
rssi,1675251821860799000,d74adea29cf7,rasp0,-44.8,-42,2.6381811916545836
rssi,1675251822868045000,d74adea29cf7,rasp0,-44.7,-42,2.72213151776324
