name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:12:38,500,44
rssi,2024-04-02 14:12:39,500,45
rssi,2024-04-02 14:12:39,500,46
rssi,2024-04-02 14:12:40,500,47
rssi,2024-04-02 14:12:40,500,48
rssi,2024-04-02 14:13:40,500,1
rssi,2024-04-02 14:13:40,500,2
rssi,2024-04-02 14:13:41,500,3
rssi,2024-04-02 14:13:41,500,4
rssi,2024-04-02 14:13:42,500,5
rssi,2024-04-02 14:13:42,500,6
rssi,2024-04-02 14:13:43,500,7
rssi,2024-04-02 14:13:43,500,8
rssi,2024-04-02 14:13:44,500,9
rssi,2024-04-02 14:13:44,500,10
rssi,2024-04-02 14:13:45,500,11
rssi,2024-04-02 14:13:45,500,12
rssi,2024-04-02 14:13:46,500,13
rssi,2024-04-02 14:13:46,500,14
rssi,2024-04-02 14:13:47,500,15
rssi,2024-04-02 14:13:47,500,16
rssi,2024-04-02 14:13:48,500,17
rssi,2024-04-02 14:13:48,500,18
rssi,2024-04-02 14:13:49,500,19
rssi,2024-04-02 14:13:49,500,20
rssi,2024-04-02 14:13:50,500,21
rssi,2024-04-02 14:13:50,500,22
rssi,2024-04-02 14:13:51,500,23
rssi,2024-04-02 14:13:51,500,24
rssi,2024-04-02 14:13:52,500,25
rssi,2024-04-02 14:13:52,500,26
rssi,2024-04-02 14:13:53,500,27
rssi,2024-04-02 14:13:53,500,28
rssi,2024-04-02 14:13:54,500,29
rssi,2024-04-02 14:13:54,500,30
rssi,2024-04-02 14:13:55,500,31
rssi,2024-04-02 14:13:55,500,32
rssi,2024-04-02 14:13:56,500,33
rssi,2024-04-02 14:13:56,500,34
rssi,2024-04-02 14:13:57,500,35
rssi,2024-04-02 14:13:57,500,36
rssi,2024-04-02 14:13:58,500,37
rssi,2024-04-02 14:13:58,500,38
rssi,2024-04-02 14:13:59,500,39
rssi,2024-04-02 14:13:59,500,40
rssi,2024-04-02 14:14:00,500,41
rssi,2024-04-02 14:14:00,500,42
rssi,2024-04-02 14:14:01,500,43
rssi,2024-04-02 14:14:01,500,44
rssi,2024-04-02 14:14:02,500,45
