time_,Latitude_,Longitude_,Altitude_m__,Speed_km_h__,TotalDistance_km_
2024-04-02 13:50:31,53.355531,-6.280363,77,0,0.067
2024-04-02 13:50:32,53.355531,-6.280363,77,0,0.067
2024-04-02 13:50:33,53.355531,-6.280363,77,0,0.067
2024-04-02 13:50:34,53.355531,-6.280363,77,0,0.067
2024-04-02 13:50:35,53.355536,-6.280352,78,3.4,0.068
2024-04-02 13:50:36,53.355543,-6.280346,78,3.2,0.068
2024-04-02 13:50:37,53.355547,-6.280341,78,2,0.069
2024-04-02 13:50:38,53.355551,-6.280336,78,1.9,0.07
2024-04-02 13:50:39,53.355557,-6.280335,78,2.6,0.07
2024-04-02 13:50:40,53.355568,-6.280335,77,4,0.071
2024-04-02 13:50:41,53.355578,-6.280337,77,4,0.073
2024-04-02 13:50:42,53.355591,-6.280331,77,5.7,0.074
2024-04-02 13:50:43,53.355605,-6.280317,76,6.3,0.076
2024-04-02 13:50:44,53.355618,-6.280298,77,7,0.078
2024-04-02 13:50:45,53.355626,-6.280293,77,3.5,0.079
2024-04-02 13:50:46,53.355635,-6.280289,77,3.7,0.08
2024-04-02 13:50:47,53.355645,-6.280285,77,4.2,0.081
2024-04-02 13:50:48,53.355658,-6.280283,77,5,0.082
2024-04-02 13:50:49,53.355666,-6.280284,77,3.4,0.083
2024-04-02 13:50:50,53.355676,-6.280282,77,4.2,0.084
2024-04-02 13:50:51,53.355688,-6.280277,77,5,0.086
2024-04-02 13:50:52,53.355697,-6.280276,77,3.6,0.087
2024-04-02 13:50:53,53.355706,-6.280278,76,3.6,0.088
2024-04-02 13:50:54,53.355713,-6.280278,76,2.8,0.089
2024-04-02 13:50:55,53.355715,-6.280282,76,1.3,0.089
2024-04-02 13:50:56,53.355713,-6.280295,76,3.1,0.09
2024-04-02 13:50:57,53.355713,-6.280296,76,0,0.09
2024-04-02 13:50:58,53.355713,-6.280298,76,0.5,0.09
2024-04-02 13:50:59,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:00,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:01,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:02,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:03,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:04,53.355713,-6.280298,76,0,0.09
