name,time,addr,device,mean,rssi,sd,sequence_number
rssi,2024-04-02 13:50:32,e45f010a7b55,rasp0,-51,-51,0,1
rssi,2024-04-02 13:50:32,e45f010a7b55,rasp0,-51.5,-52,0.5,6
rssi,2024-04-02 13:50:32,e45f010a7b55,rasp0,-51.3333333333333,-51,0.471404520791032,11
rssi,2024-04-02 13:50:33,e45f010a7b55,rasp0,-51.25,-51,0.433012701892219,16
rssi,2024-04-02 13:50:34,e45f010a7b55,rasp0,-52.4,-57,2.33238075793812,27
rssi,2024-04-02 13:50:35,e45f010a7b55,rasp0,-53,-56,2.51661147842358,32
rssi,2024-04-02 13:50:35,e45f010a7b55,rasp0,-52.7142857142857,-51,2.43276948084663,37
rssi,2024-04-02 13:50:36,e45f010a7b55,rasp0,-52.75,-53,2.27760839478607,43
rssi,2024-04-02 13:50:36,e45f010a7b55,rasp0,-54.1111111111111,-65,4.40818542775053,49
rssi,2024-04-02 13:50:37,e45f010a7b55,rasp0,-54.7,-60,4.53982378512647,53
rssi,2024-04-02 13:50:37,e45f010a7b55,rasp0,-54.8,-52,4.46766158073774,58
rssi,2024-04-02 13:50:38,e45f010a7b55,rasp0,-55.2,-56,4.37721372564786,63
rssi,2024-04-02 13:50:38,e45f010a7b55,rasp0,-54.9,-48,4.74236228055175,69
rssi,2024-04-02 13:50:39,e45f010a7b55,rasp0,-54.4,-46,5.35163526410386,74
rssi,2024-04-02 13:50:40,e45f010a7b55,rasp0,-54.2,-55,5.28772162656091,79
rssi,2024-04-02 13:50:40,e45f010a7b55,rasp0,-53.7,-51,5.33010318849457,85
rssi,2024-04-02 13:50:41,e45f010a7b55,rasp0,-53.9,-53,5.26212884676915,90
rssi,2024-04-02 13:50:41,e45f010a7b55,rasp0,-53.4,-48,5.55337735076593,95
rssi,2024-04-02 14:22:35,e45f010a7b55,rasp0,-62,-62,0,2
rssi,2024-04-02 14:22:36,e45f010a7b55,rasp0,-61.5,-61,0.5,8
rssi,2024-04-02 14:22:36,e45f010a7b55,rasp0,-62.3333333333333,-64,1.24721912892465,12
rssi,2024-04-02 14:22:37,e45f010a7b55,rasp0,-61.25,-58,2.1650635094611,17
rssi,2024-04-02 14:22:37,e45f010a7b55,rasp0,-61.2,-61,1.93907194296653,22
rssi,2024-04-02 14:22:38,e45f010a7b55,rasp0,-60.8333333333333,-59,1.95078331845327,27
rssi,2024-04-02 14:22:38,e45f010a7b55,rasp0,-59.8571428571429,-54,2.99659670905758,32
rssi,2024-04-02 14:22:39,e45f010a7b55,rasp0,-58.875,-52,3.82222121285516,38
rssi,2024-04-02 14:22:40,e45f010a7b55,rasp0,-58.1111111111111,-52,4.20170453359756,44
rssi,2024-04-02 14:22:40,e45f010a7b55,rasp0,-57.5,-52,4.38748219369606,48
rssi,2024-04-02 14:22:41,e45f010a7b55,rasp0,-56.5,-52,4.38748219369606,54
rssi,2024-04-02 14:22:41,e45f010a7b55,rasp0,-55.1,-47,4.92848861214064,60
rssi,2024-04-02 14:26:16,e45f010a7b55,rasp0,-55,-55,0,1
rssi,2024-04-02 14:26:16,e45f010a7b55,rasp0,-57,-59,2,5
rssi,2024-04-02 14:26:16,e45f010a7b55,rasp0,-57.3333333333333,-58,1.69967317119759,11
rssi,2024-04-02 14:26:17,e45f010a7b55,rasp0,-58.5,-62,2.5,16
rssi,2024-04-02 14:26:17,e45f010a7b55,rasp0,-58.4,-58,2.24499443206436,21
rssi,2024-04-02 14:26:18,e45f010a7b55,rasp0,-58.3333333333333,-58,2.05480466765633,27
rssi,2024-04-02 14:26:19,e45f010a7b55,rasp0,-60,-70,4.50396650583841,32
rssi,2024-04-02 14:26:19,e45f010a7b55,rasp0,-59.375,-55,4.52596674755792,37
rssi,2024-04-02 14:26:20,e45f010a7b55,rasp0,-59.1111111111111,-57,4.33190859769287,42
rssi,2024-04-02 14:26:20,e45f010a7b55,rasp0,-58.3,-51,4.77598157450382,47
rssi,2024-04-02 14:26:21,e45f010a7b55,rasp0,-58.3,-55,4.77598157450382,54
rssi,2024-04-02 14:26:21,e45f010a7b55,rasp0,-58.3,-59,4.77598157450382,58
rssi,2024-04-02 14:26:22,e45f010a7b55,rasp0,-57.5,-50,5.38980519128475,63
rssi,2024-04-02 14:26:22,e45f010a7b55,rasp0,-56.5,-52,5.38980519128475,69
rssi,2024-04-02 14:26:23,e45f010a7b55,rasp0,-55.6,-49,5.8,74
rssi,2024-04-02 14:26:24,e45f010a7b55,rasp0,-55.2,-54,5.75847201955519,79
rssi,2024-04-02 14:26:24,e45f010a7b55,rasp0,-53.2,-50,3.1559467676119,85
rssi,2024-04-02 14:26:25,e45f010a7b55,rasp0,-52.5,-48,3.4423828956117,90
rssi,2024-04-02 14:26:25,e45f010a7b55,rasp0,-51.8,-50,3.1559467676119,95
rssi,2024-04-02 14:26:26,e45f010a7b55,rasp0,-51,-43,4.12310562561766,101
rssi,2024-04-02 14:26:26,e45f010a7b55,rasp0,-49.6,-41,4.84148737476408,106
rssi,2024-04-02 14:26:27,e45f010a7b55,rasp0,-48.4,-47,3.72021504754765,112
rssi,2024-04-02 14:26:27,e45f010a7b55,rasp0,-48.6,-52,3.85227205685164,117
rssi,2024-04-02 14:26:28,e45f010a7b55,rasp0,-49.2,-58,4.70744091837593,123
rssi,2024-04-02 14:26:29,e45f010a7b55,rasp0,-49.5,-52,4.78016736108685,127
rssi,2024-04-02 14:26:29,e45f010a7b55,rasp0,-49,-49,4.53872228716409,133
rssi,2024-04-02 14:26:30,e45f010a7b55,rasp0,-49.9,-59,5.44885309033011,138
rssi,2024-04-02 14:26:30,e45f010a7b55,rasp0,-50.6,-55,5.60713830755047,144
rssi,2024-04-02 14:26:31,e45f010a7b55,rasp0,-51.2,-56,5.82752091373339,154
rssi,2024-04-02 14:26:32,e45f010a7b55,rasp0,-52.6,-57,5.35163526410386,159
rssi,2024-04-02 14:26:32,e45f010a7b55,rasp0,-54.4,-59,4.00499687890016,164
rssi,2024-04-02 14:26:34,e45f010a7b55,rasp0,-55.4,-57,3.2,180
rssi,2024-04-02 14:26:34,e45f010a7b55,rasp0,-56,-58,3.06594194335118,186
rssi,2024-04-02 14:26:35,e45f010a7b55,rasp0,-56,-58,3.06594194335118,192
rssi,2024-04-02 14:26:36,e45f010a7b55,rasp0,-56.7,-59,2.86530975637888,196
rssi,2024-04-02 14:26:36,e45f010a7b55,rasp0,-57.8,-60,1.46969384566991,204
rssi,2024-04-02 14:26:37,e45f010a7b55,rasp0,-57.7,-58,1.41774468787578,207
rssi,2024-04-02 14:26:38,e45f010a7b55,rasp0,-58.4,-62,1.62480768092719,214
rssi,2024-04-02 14:26:38,e45f010a7b55,rasp0,-59.6,-68,3.13687742827162,223
rssi,2024-04-02 14:27:41,e45f010a7b55,rasp0,-61,-61,0,5
rssi,2024-04-02 14:27:43,e45f010a7b55,rasp0,-70,-79,9,22
rssi,2024-04-02 14:27:43,e45f010a7b55,rasp0,-66.3333333333333,-59,8.9938250421547,27
rssi,2024-04-02 14:27:44,e45f010a7b55,rasp0,-65,-61,8.12403840463596,32
rssi,2024-04-02 14:27:59,e45f010a7b55,rasp0,-59,-59,0,2
rssi,2024-04-02 14:27:59,e45f010a7b55,rasp0,-59.5,-60,0.5,6
rssi,2024-04-02 14:28:00,e45f010a7b55,rasp0,-60,-61,0.816496580927726,16
rssi,2024-04-02 14:28:01,e45f010a7b55,rasp0,-60.5,-62,1.11803398874989,21
rssi,2024-04-02 14:28:02,e45f010a7b55,rasp0,-61.2,-64,1.72046505340853,28
rssi,2024-04-02 14:28:02,e45f010a7b55,rasp0,-64,-78,6.45497224367903,33
rssi,2024-04-02 14:28:03,e45f010a7b55,rasp0,-64.4285714285714,-67,6.0676458804558,37
rssi,2024-04-02 14:28:03,e45f010a7b55,rasp0,-65,-69,5.87367006223537,43
rssi,2024-04-02 14:28:04,e45f010a7b55,rasp0,-64.1111111111111,-57,6.08174763706845,48
rssi,2024-04-02 14:28:04,e45f010a7b55,rasp0,-63.2,-55,6.38435587980495,53
rssi,2024-04-02 14:28:05,e45f010a7b55,rasp0,-62.4,-51,7.29657453878188,59
rssi,2024-04-02 14:28:05,e45f010a7b55,rasp0,-61.5,-51,8.0529497701153,64
