name,time,addr,device,mean,rssi,sd
rssi,1675254770453190000,d74adea29cf7,rasp0,-73,-73,0
rssi,1675254770954659000,d74adea29cf7,rasp0,-69.5,-66,3.5
rssi,1675254771910778000,d74adea29cf7,rasp0,-67.66666666666667,-64,3.858612300930075
rssi,1675254773001785000,d74adea29cf7,rasp0,-68.5,-71,3.640054944640259
rssi,1675254773422910000,d74adea29cf7,rasp0,-68.8,-70,3.3105890714493698
rssi,1675254774428433000,d74adea29cf7,rasp0,-69,-70,3.0550504633038935
rssi,1675254776100903000,d74adea29cf7,rasp0,-68.14285714285714,-63,3.5225222874108435
rssi,1675254776403119000,d74adea29cf7,rasp0,-68.625,-72,3.5333235062756425
rssi,1675254776905862000,d74adea29cf7,rasp0,-68.66666666666667,-69,3.3333333333333335
rssi,1675254777406193000,d74adea29cf7,rasp0,-69.2,-74,3.5440090293338704
rssi,1675254777918224000,d74adea29cf7,rasp0,-69.8,-79,4.512205669071391
rssi,1675254778503912000,d74adea29cf7,rasp0,-70.4,-72,4.363484845854286
rssi,1675254778994292000,d74adea29cf7,rasp0,-71.3,-73,3.8483762809787714
rssi,1675254779928904000,d74adea29cf7,rasp0,-71.1,-69,3.9102429592034302
rssi,1675254780431407000,d74adea29cf7,rasp0,-71.3,-72,3.9
rssi,1675254780934285000,d74adea29cf7,rasp0,-72.4,-81,4.82078831727758
rssi,1675254781403113000,d74adea29cf7,rasp0,-74.6,-85,5.043808085167396
rssi,1675254785451043000,d74adea29cf7,rasp0,-74.1,-67,5.503635162326805
rssi,1675254786449161000,d74adea29cf7,rasp0,-74,-68,5.60357029044876
rssi,1675254787003070000,d74adea29cf7,rasp0,-73.5,-69,5.80086200490927
rssi,1675254790453277000,d74adea29cf7,rasp0,-74.7,-91,7.733692520394122
rssi,1675254790958924000,d74adea29cf7,rasp0,-74.7,-72,7.733692520394122
rssi,1675254792927930000,d74adea29cf7,rasp0,-74.3,-69,7.912648102879339
rssi,1675254793942131000,d74adea29cf7,rasp0,-73.9,-65,8.263776376451629
rssi,1675254794957945000,d74adea29cf7,rasp0,-73.5,-68,8.440971508067067
rssi,1675254796919865000,d74adea29cf7,rasp0,-72.8,-74,8.072174428244226
rssi,1675254797929127000,d74adea29cf7,rasp0,-70.9,-66,7.161703707917551
rssi,1675254798433944000,d74adea29cf7,rasp0,-70.5,-63,7.473285756613352
rssi,1675254798941061000,d74adea29cf7,rasp0,-70.2,-65,7.626270385975047
rssi,1675254799449018000,d74adea29cf7,rasp0,-70.1,-68,7.647875521999557
rssi,1675254799949516000,d74adea29cf7,rasp0,-68.7,-77,4.196427051671457
rssi,1675254800954175000,d74adea29cf7,rasp0,-68.9,-74,4.3920382511995495
rssi,1675254801917727000,d74adea29cf7,rasp0,-68.8,-68,4.4
rssi,1675254802923894000,d74adea29cf7,rasp0,-69,-67,4.266145801540309
rssi,1675254804433825000,d74adea29cf7,rasp0,-69,-68,4.266145801540309
rssi,1675254805943512000,d74adea29cf7,rasp0,-68.7,-71,4.001249804748511
rssi,1675254806917874000,d74adea29cf7,rasp0,-69.7,-76,4.428317965096905
rssi,1675254809550281000,d74adea29cf7,rasp0,-70.2,-68,3.8935844667863564
rssi,1675254810456341000,d74adea29cf7,rasp0,-70.9,-72,3.5057096285916205
rssi,1675254811417923000,d74adea29cf7,rasp0,-70.9,-68,3.505709628591621
rssi,1675254813943895000,d74adea29cf7,rasp0,-70,-68,2.932575659723036
