name,time,addr,device,mean,rssi,sd
rssi,1676035019621729000,d74adea29cf7,rasp0,-50,-50,0
rssi,1676035020128131000,d74adea29cf7,rasp0,-51,-52,1
rssi,1676035020632750000,d74adea29cf7,rasp0,-51,-51,0.816496580927726
rssi,1676035023112771000,d74adea29cf7,rasp0,-51.25,-52,0.82915619758885
rssi,1676035023617110000,d74adea29cf7,rasp0,-50.6,-48,1.4966629547095764
rssi,1676035024119208000,d74adea29cf7,rasp0,-50.666666666666664,-51,1.3743685418725535
rssi,1676035024623924000,d74adea29cf7,rasp0,-50.42857142857143,-49,1.3997084244475302
rssi,1676035025126608000,d74adea29cf7,rasp0,-50.5,-51,1.3228756555322954
rssi,1676035025635647000,d74adea29cf7,rasp0,-50.55555555555556,-51,1.2570787221094177
rssi,1676035026161261000,d74adea29cf7,rasp0,-50.3,-48,1.4177446878757824
rssi,1676035026593572000,d74adea29cf7,rasp0,-50.5,-52,1.5
rssi,1676035027603971000,d74adea29cf7,rasp0,-51.1,-58,2.6999999999999997
rssi,1676035028110936000,d74adea29cf7,rasp0,-51.1,-51,2.7
rssi,1676035029120703000,d74adea29cf7,rasp0,-51,-51,2.6832815729997477
rssi,1676035029647856000,d74adea29cf7,rasp0,-51.1,-49,2.5865034312755126
rssi,1676035030199107000,d74adea29cf7,rasp0,-51.1,-51,2.5865034312755126
rssi,1676035030625281000,d74adea29cf7,rasp0,-51.1,-49,2.5865034312755126
rssi,1676035031588958000,d74adea29cf7,rasp0,-50.8,-48,2.749545416973504
rssi,1676035032088994000,d74adea29cf7,rasp0,-50.8,-51,2.749545416973504
rssi,1676035033605806000,d74adea29cf7,rasp0,-50.8,-48,2.749545416973504
rssi,1676035034611165000,d74adea29cf7,rasp0,-50.6,-50,2.727636339397171
rssi,1676035035618816000,d74adea29cf7,rasp0,-49.8,-50,1.16619037896906
rssi,1676035036590010000,d74adea29cf7,rasp0,-49.5,-48,1.2041594578792296
rssi,1676035037103552000,d74adea29cf7,rasp0,-49.5,-51,1.2041594578792296
rssi,1676035037602812000,d74adea29cf7,rasp0,-49.4,-48,1.2806248474865698
rssi,1676035038607418000,d74adea29cf7,rasp0,-51,-67,5.458937625582473
