time_,Latitude_,Longitude_,Altitude_m__,Speed_km_h__,TotalDistance_km_
2024-04-02 13:54:02,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:03,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:04,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:05,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:06,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:07,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:08,53.355711,-6.280323,75,0,0.142
2024-04-02 13:54:09,53.355709,-6.280307,76,3.8,0.143
2024-04-02 13:54:10,53.355709,-6.280306,76,0,0.143
2024-04-02 13:54:11,53.355708,-6.2803,77,1.6,0.143
2024-04-02 13:54:12,53.355704,-6.280306,76,2.2,0.144
2024-04-02 13:54:13,53.355695,-6.280314,75,4,0.145
2024-04-02 13:54:14,53.355685,-6.280322,75,4.5,0.146
2024-04-02 13:54:15,53.355678,-6.280331,76,3.6,0.147
2024-04-02 13:54:16,53.355673,-6.280339,76,2.7,0.148
2024-04-02 13:54:17,53.355662,-6.280337,76,4.4,0.149
2024-04-02 13:54:18,53.355651,-6.280336,76,4.7,0.151
2024-04-02 13:54:19,53.355636,-6.280331,77,5.7,0.152
2024-04-02 13:54:20,53.355626,-6.280338,77,4.5,0.154
2024-04-02 13:54:21,53.355615,-6.280346,76,4.6,0.155
2024-04-02 13:54:22,53.355606,-6.280348,75,3.7,0.156
2024-04-02 13:54:23,53.355595,-6.28035,76,4.6,0.157
2024-04-02 13:54:24,53.355587,-6.280364,75,4.7,0.158
2024-04-02 13:54:25,53.355577,-6.280369,74,3.9,0.16
2024-04-02 13:54:26,53.355563,-6.28038,74,6.2,0.161
2024-04-02 13:54:27,53.355558,-6.280392,74,3.6,0.162
2024-04-02 13:54:28,53.355555,-6.2804,74,2.2,0.163
2024-04-02 13:54:29,53.355546,-6.280399,74,3.8,0.164
2024-04-02 13:54:30,53.355543,-6.280399,74,1.1,0.164
2024-04-02 13:55:51,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:52,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:53,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:54,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:55,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:56,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:57,53.355734,-6.280305,76,0,0.188
2024-04-02 13:55:58,53.355719,-6.280314,76,6.3,0.19
2024-04-02 13:55:59,53.355708,-6.280318,76,4.6,0.191
2024-04-02 13:56:00,53.355698,-6.280325,76,4.6,0.192
2024-04-02 13:56:01,53.355691,-6.280329,76,3,0.193
2024-04-02 13:56:02,53.35568,-6.280322,76,4.5,0.195
2024-04-02 13:56:03,53.355668,-6.280322,76,4.8,0.196
2024-04-02 13:56:04,53.355654,-6.280325,76,5.6,0.197
2024-04-02 13:56:05,53.355644,-6.28033,76,4.2,0.199
2024-04-02 13:56:06,53.355636,-6.280329,76,3.3,0.2
2024-04-02 13:56:07,53.355629,-6.280336,76,3.3,0.2
2024-04-02 13:56:08,53.35562,-6.280344,76,3.9,0.202
2024-04-02 13:56:09,53.355613,-6.280351,76,3.3,0.202
2024-04-02 13:56:10,53.355598,-6.280351,76,5.9,0.204
2024-04-02 13:56:11,53.355587,-6.28036,76,5,0.206
2024-04-02 13:56:12,53.355584,-6.28037,76,2.6,0.206
2024-04-02 13:56:13,53.355583,-6.280375,76,1.3,0.207
2024-04-02 13:56:14,53.355581,-6.280383,76,2,0.207
2024-04-02 13:56:15,53.355572,-6.280389,76,3.9,0.208
2024-04-02 13:56:16,53.355573,-6.280397,76,2.1,0.209
2024-04-02 13:57:22,53.355725,-6.280336,78,0.3,0.232
2024-04-02 13:57:23,53.355725,-6.280336,78,0.3,0.232
2024-04-02 13:57:24,53.355725,-6.280336,78,0.3,0.232
2024-04-02 13:57:25,53.355725,-6.280336,78,0.3,0.232
2024-04-02 13:57:26,53.355717,-6.280346,77,3.9,0.233
2024-04-02 13:57:27,53.355713,-6.28035,77,2.2,0.234
2024-04-02 13:57:28,53.355706,-6.28035,77,2.5,0.235
2024-04-02 13:57:29,53.355697,-6.280351,78,4,0.236
2024-04-02 13:57:30,53.355685,-6.280352,78,4.6,0.237
2024-04-02 13:57:31,53.355672,-6.280354,78,5.1,0.238
2024-04-02 13:57:32,53.355662,-6.28035,78,4.4,0.24
2024-04-02 13:57:33,53.355653,-6.280338,78,4.4,0.241
2024-04-02 13:57:34,53.355645,-6.280333,78,3.4,0.242
2024-04-02 13:57:35,53.355632,-6.280335,77,5.1,0.243
2024-04-02 13:57:36,53.355624,-6.280334,77,3.3,0.244
2024-04-02 13:57:37,53.355608,-6.280335,77,6.3,0.246
2024-04-02 13:57:38,53.355596,-6.280337,77,5.2,0.247
2024-04-02 13:57:39,53.355586,-6.280332,77,4,0.248
2024-04-02 13:57:40,53.355576,-6.280338,76,4.2,0.25
2024-04-02 13:57:41,53.35557,-6.28035,76,3.9,0.251
2024-04-02 13:57:42,53.355561,-6.28036,76,4.2,0.252
2024-04-02 13:57:43,53.355556,-6.280372,76,3.6,0.253
2024-04-02 13:57:44,53.355562,-6.280385,76,3.9,0.254
2024-04-02 13:57:45,53.355562,-6.280375,76,2.3,0.254
