name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:15:00,500,1
rssi,2024-04-02 14:15:01,500,2
rssi,2024-04-02 14:15:01,500,3
rssi,2024-04-02 14:15:02,500,4
rssi,2024-04-02 14:15:02,500,5
rssi,2024-04-02 14:15:03,500,6
rssi,2024-04-02 14:15:03,500,7
rssi,2024-04-02 14:15:04,500,8
rssi,2024-04-02 14:15:04,500,9
rssi,2024-04-02 14:15:05,500,10
rssi,2024-04-02 14:15:05,500,11
rssi,2024-04-02 14:15:06,500,12
rssi,2024-04-02 14:15:06,500,13
rssi,2024-04-02 14:15:07,500,14
rssi,2024-04-02 14:15:07,500,15
rssi,2024-04-02 14:15:08,500,16
rssi,2024-04-02 14:15:08,500,17
rssi,2024-04-02 14:15:09,500,18
rssi,2024-04-02 14:15:09,500,19
rssi,2024-04-02 14:15:10,500,20
rssi,2024-04-02 14:15:10,500,21
rssi,2024-04-02 14:15:11,500,22
rssi,2024-04-02 14:15:11,500,23
rssi,2024-04-02 14:15:12,500,24
rssi,2024-04-02 14:15:12,500,25
rssi,2024-04-02 14:15:13,500,26
rssi,2024-04-02 14:15:13,500,27
rssi,2024-04-02 14:15:14,500,28
rssi,2024-04-02 14:15:14,500,29
rssi,2024-04-02 14:15:15,500,30
rssi,2024-04-02 14:15:15,500,31
rssi,2024-04-02 14:15:16,500,32
rssi,2024-04-02 14:15:16,500,33
rssi,2024-04-02 14:15:17,500,34
rssi,2024-04-02 14:15:17,500,35
rssi,2024-04-02 14:15:18,500,36
rssi,2024-04-02 14:15:18,500,37
rssi,2024-04-02 14:15:19,500,38
rssi,2024-04-02 14:15:19,500,39
rssi,2024-04-02 14:15:20,500,40
rssi,2024-04-02 14:15:20,500,41
rssi,2024-04-02 14:15:21,500,42
rssi,2024-04-02 14:15:21,500,43
rssi,2024-04-02 14:15:22,500,44
rssi,2024-04-02 14:15:22,500,45
rssi,2024-04-02 14:15:23,500,46
rssi,2024-04-02 14:16:39,500,1
rssi,2024-04-02 14:16:39,500,2
rssi,2024-04-02 14:16:40,500,3
rssi,2024-04-02 14:16:40,500,4
rssi,2024-04-02 14:16:41,500,5
rssi,2024-04-02 14:16:41,500,6
rssi,2024-04-02 14:16:42,500,7
rssi,2024-04-02 14:16:42,500,8
rssi,2024-04-02 14:16:43,500,9
rssi,2024-04-02 14:16:43,500,10
rssi,2024-04-02 14:16:44,500,11
rssi,2024-04-02 14:16:44,500,12
rssi,2024-04-02 14:16:45,500,13
rssi,2024-04-02 14:16:45,500,14
rssi,2024-04-02 14:16:46,500,15
rssi,2024-04-02 14:16:46,500,16
rssi,2024-04-02 14:16:47,500,17
rssi,2024-04-02 14:16:47,500,18
rssi,2024-04-02 14:16:48,500,19
rssi,2024-04-02 14:16:48,500,20
rssi,2024-04-02 14:16:49,500,21
rssi,2024-04-02 14:16:49,500,22
rssi,2024-04-02 14:16:50,500,23
rssi,2024-04-02 14:16:50,500,24
rssi,2024-04-02 14:16:51,500,25
rssi,2024-04-02 14:16:51,500,26
rssi,2024-04-02 14:16:52,500,27
rssi,2024-04-02 14:16:52,500,28
rssi,2024-04-02 14:16:53,500,29
rssi,2024-04-02 14:16:53,500,30
rssi,2024-04-02 14:16:54,500,31
rssi,2024-04-02 14:16:54,500,32
rssi,2024-04-02 14:16:55,500,33
rssi,2024-04-02 14:16:55,500,34
rssi,2024-04-02 14:16:56,500,35
rssi,2024-04-02 14:16:56,500,36
rssi,2024-04-02 14:16:57,500,37
rssi,2024-04-02 14:16:57,500,38
rssi,2024-04-02 14:16:58,500,39
rssi,2024-04-02 14:16:58,500,40
rssi,2024-04-02 14:16:59,500,41
rssi,2024-04-02 14:16:59,500,42
rssi,2024-04-02 14:17:00,500,43
rssi,2024-04-02 14:17:00,500,44
rssi,2024-04-02 14:17:01,500,45
rssi,2024-04-02 14:17:51,500,1
rssi,2024-04-02 14:17:51,500,2
rssi,2024-04-02 14:17:52,500,3
rssi,2024-04-02 14:17:52,500,4
rssi,2024-04-02 14:17:53,500,5
rssi,2024-04-02 14:17:53,500,6
rssi,2024-04-02 14:17:54,500,7
rssi,2024-04-02 14:17:54,500,8
rssi,2024-04-02 14:17:55,500,9
rssi,2024-04-02 14:17:55,500,10
rssi,2024-04-02 14:17:56,500,11
rssi,2024-04-02 14:17:56,500,12
rssi,2024-04-02 14:17:57,500,13
rssi,2024-04-02 14:17:57,500,14
rssi,2024-04-02 14:17:58,500,15
rssi,2024-04-02 14:17:58,500,16
rssi,2024-04-02 14:17:59,500,17
rssi,2024-04-02 14:17:59,500,18
rssi,2024-04-02 14:18:00,500,19
rssi,2024-04-02 14:18:00,500,20
rssi,2024-04-02 14:18:01,500,21
rssi,2024-04-02 14:18:01,500,22
rssi,2024-04-02 14:18:02,500,23
rssi,2024-04-02 14:18:03,500,24
rssi,2024-04-02 14:18:03,500,25
rssi,2024-04-02 14:18:04,500,26
rssi,2024-04-02 14:18:04,500,27
rssi,2024-04-02 14:18:05,500,28
rssi,2024-04-02 14:18:05,500,29
rssi,2024-04-02 14:18:06,500,30
rssi,2024-04-02 14:18:06,500,31
rssi,2024-04-02 14:18:07,500,32
rssi,2024-04-02 14:18:07,500,33
rssi,2024-04-02 14:18:08,500,34
rssi,2024-04-02 14:18:08,500,35
rssi,2024-04-02 14:18:09,500,36
rssi,2024-04-02 14:18:09,500,37
rssi,2024-04-02 14:18:10,500,38
rssi,2024-04-02 14:18:10,500,39
rssi,2024-04-02 14:18:11,500,40
rssi,2024-04-02 14:18:11,500,41
rssi,2024-04-02 14:18:12,500,42
rssi,2024-04-02 14:18:12,500,43
rssi,2024-04-02 14:18:13,500,44
rssi,2024-04-02 14:18:13,500,45
