name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:16:56.056,500,36
rssi,2024-04-02 14:16:57.057,500,37
rssi,2024-04-02 14:16:57.057,500,38
rssi,2024-04-02 14:16:58.058,500,39
rssi,2024-04-02 14:16:58.058,500,40
rssi,2024-04-02 14:16:59.059,500,41
rssi,2024-04-02 14:16:59.059,500,42
rssi,2024-04-02 14:17:00.000,500,43
rssi,2024-04-02 14:17:00.000,500,44
rssi,2024-04-02 14:17:01.001,500,45
rssi,2024-04-02 14:17:51.051,500,1
rssi,2024-04-02 14:17:51.051,500,2
rssi,2024-04-02 14:17:52.052,500,3
rssi,2024-04-02 14:17:52.052,500,4
rssi,2024-04-02 14:17:53.053,500,5
rssi,2024-04-02 14:17:53.053,500,6
rssi,2024-04-02 14:17:54.054,500,7
rssi,2024-04-02 14:17:54.054,500,8
rssi,2024-04-02 14:17:55.055,500,9
rssi,2024-04-02 14:17:55.055,500,10
rssi,2024-04-02 14:17:56.056,500,11
rssi,2024-04-02 14:17:56.056,500,12
rssi,2024-04-02 14:17:57.057,500,13
rssi,2024-04-02 14:17:57.057,500,14
rssi,2024-04-02 14:17:58.058,500,15
rssi,2024-04-02 14:17:58.058,500,16
rssi,2024-04-02 14:17:59.059,500,17
rssi,2024-04-02 14:17:59.059,500,18
rssi,2024-04-02 14:18:00.000,500,19
rssi,2024-04-02 14:18:00.000,500,20
rssi,2024-04-02 14:18:01.001,500,21
rssi,2024-04-02 14:18:01.001,500,22
rssi,2024-04-02 14:18:02.002,500,23
rssi,2024-04-02 14:18:03.003,500,24
rssi,2024-04-02 14:18:03.003,500,25
rssi,2024-04-02 14:18:04.004,500,26
rssi,2024-04-02 14:18:04.004,500,27
rssi,2024-04-02 14:18:05.005,500,28
rssi,2024-04-02 14:18:05.005,500,29
rssi,2024-04-02 14:18:06.006,500,30
rssi,2024-04-02 14:18:06.006,500,31
rssi,2024-04-02 14:18:07.007,500,32
rssi,2024-04-02 14:18:07.007,500,33
rssi,2024-04-02 14:18:08.008,500,34
rssi,2024-04-02 14:18:08.008,500,35
rssi,2024-04-02 14:18:09.009,500,36
rssi,2024-04-02 14:18:09.009,500,37
rssi,2024-04-02 14:18:10.010,500,38
rssi,2024-04-02 14:18:10.010,500,39
rssi,2024-04-02 14:18:11.011,500,40
rssi,2024-04-02 14:18:11.011,500,41
rssi,2024-04-02 14:18:12.012,500,42
rssi,2024-04-02 14:18:12.012,500,43
rssi,2024-04-02 14:18:13.013,500,44
rssi,2024-04-02 14:18:13.013,500,45
