name,time,addr,device,mean,rssi,sd
rssi,1675258081699597000,d74adea29cf7,rasp0,-58,-58,0
rssi,1675258082209677000,d74adea29cf7,rasp0,-62.5,-67,4.5
rssi,1675258082708604000,d74adea29cf7,rasp0,-64.33333333333333,-68,4.496912521077347
rssi,1675258083422734000,d74adea29cf7,rasp0,-65.25,-68,4.205650960315181
rssi,1675258083715123000,d74adea29cf7,rasp0,-62.8,-53,6.177378084592201
rssi,1675258084223565000,d74adea29cf7,rasp0,-61.5,-55,6.34428877022476
rssi,1675258084730027000,d74adea29cf7,rasp0,-59.57142857142857,-48,7.537660547584525
rssi,1675258085977524000,d74adea29cf7,rasp0,-58,-47,8.18535277187245
rssi,1675258086199001000,d74adea29cf7,rasp0,-57.55555555555556,-54,7.818938704781859
rssi,1675258086703665000,d74adea29cf7,rasp0,-56.6,-48,7.952358140828417
rssi,1675258087207143000,d74adea29cf7,rasp0,-56.5,-57,7.940403012442126
rssi,1675258088317834000,d74adea29cf7,rasp0,-54.5,-47,7.553145040312677
rssi,1675258089997720000,d74adea29cf7,rasp0,-52.6,-49,6.1838499334961226
rssi,1675258090319717000,d74adea29cf7,rasp0,-51.1,-53,3.505709628591621
rssi,1675258092216258000,d74adea29cf7,rasp0,-51.3,-55,3.661966684720111
rssi,1675258092725471000,d74adea29cf7,rasp0,-50.5,-47,3.640054944640259
rssi,1675258094242957000,d74adea29cf7,rasp0,-50.8,-51,3.54400902933387
rssi,1675258095251212000,d74adea29cf7,rasp0,-51,-49,3.3763886032268267
rssi,1675258095824639000,d74adea29cf7,rasp0,-51.2,-56,3.6
rssi,1675258096205533000,d74adea29cf7,rasp0,-52.1,-57,3.8065732621348563
rssi,1675258096707394000,d74adea29cf7,rasp0,-51.7,-53,3.4655446902326914
rssi,1675258097216793000,d74adea29cf7,rasp0,-52.6,-56,3.2924155266308657
rssi,1675258098329280000,d74adea29cf7,rasp0,-53.3,-56,3.1953090617340916
rssi,1675258098732761000,d74adea29cf7,rasp0,-52.8,-48,3.5721142198983507
rssi,1675258099391477000,d74adea29cf7,rasp0,-53,-57,3.7416573867739413
rssi,1675258099740085000,d74adea29cf7,rasp0,-53.2,-49,3.458323293158117
rssi,1675258100241549000,d74adea29cf7,rasp0,-53,-49,3.63318042491699
rssi,1675258100770403000,d74adea29cf7,rasp0,-53.3,-52,3.407345007480165
rssi,1675258101715605000,d74adea29cf7,rasp0,-52.4,-47,3.746998799039039
rssi,1675258103728445000,d74adea29cf7,rasp0,-51.8,-51,3.4292856398964497
rssi,1675258104230030000,d74adea29cf7,rasp0,-51.6,-51,3.411744421846396
rssi,1675258104734360000,d74adea29cf7,rasp0,-50.8,-48,3.2186953878862163
rssi,1675258106218122000,d74adea29cf7,rasp0,-50.7,-55,3.0675723300355937
rssi,1675258106727480000,d74adea29cf7,rasp0,-51.2,-53,2.9933259094191533
rssi,1675258107240344000,d74adea29cf7,rasp0,-51.1,-56,2.808914381037628
rssi,1675258108747370000,d74adea29cf7,rasp0,-51.7,-55,2.934280150224242
rssi,1675258109295709000,d74adea29cf7,rasp0,-52.3,-55,2.9342801502242426
rssi,1675258109758064000,d74adea29cf7,rasp0,-51.8,-47,3.3406586176980135
rssi,1675258110396625000,d74adea29cf7,rasp0,-52.7,-56,3.132091952673165
rssi,1675258110953572000,d74adea29cf7,rasp0,-53.3,-57,3.318132004607412
rssi,1675258111224451000,d74adea29cf7,rasp0,-53.7,-55,3.257299494980466
rssi,1675258111724145000,d74adea29cf7,rasp0,-53.6,-47,3.4409301068170506
rssi,1675258112229185000,d74adea29cf7,rasp0,-53.7,-56,3.4942810419312296
rssi,1675258113232949000,d74adea29cf7,rasp0,-53.2,-48,3.893584466786357
rssi,1675258113736425000,d74adea29cf7,rasp0,-53.1,-55,3.8327535793473597
rssi,1675258114742877000,d74adea29cf7,rasp0,-53.2,-56,3.8935844667863564
rssi,1675258115246599000,d74adea29cf7,rasp0,-53.3,-56,3.950949253027682
rssi,1675258116384952000,d74adea29cf7,rasp0,-54.1,-55,3.3600595232822883
rssi,1675258116785589000,d74adea29cf7,rasp0,-54.1,-56,3.3600595232822883
rssi,1675258117266529000,d74adea29cf7,rasp0,-53.9,-55,3.2388269481403293
rssi,1675258117740140000,d74adea29cf7,rasp0,-54,-56,3.286335345030997
rssi,1675258118243444000,d74adea29cf7,rasp0,-54.7,-54,2.325940669922601
rssi,1675258118751916000,d74adea29cf7,rasp0,-53.8,-47,3.2186953878862163
rssi,1675258119764526000,d74adea29cf7,rasp0,-54.6,-56,2.6153393661244038
rssi,1675258120272318000,d74adea29cf7,rasp0,-54.4,-53,2.6532998322843198
rssi,1675258121727154000,d74adea29cf7,rasp0,-53.6,-48,3.1999999999999997
rssi,1675258122233692000,d74adea29cf7,rasp0,-53.5,-55,3.138470965295043
rssi,1675258122765105000,d74adea29cf7,rasp0,-53.5,-55,3.138470965295043
rssi,1675258123751105000,d74adea29cf7,rasp0,-52.6,-47,3.5552777669262356
rssi,1675258124258375000,d74adea29cf7,rasp0,-52.6,-55,3.5552777669262356
rssi,1675258125266423000,d74adea29cf7,rasp0,-51.7,-47,3.7161808352124095
rssi,1675258126232740000,d74adea29cf7,rasp0,-51.7,-54,3.7161808352124095
rssi,1675258127241659000,d74adea29cf7,rasp0,-52.3,-53,3.3778691508109078
rssi,1675258128276389000,d74adea29cf7,rasp0,-51.6,-49,3.2619012860600183
rssi,1675258128764755000,d74adea29cf7,rasp0,-51.4,-51,3.2310988842807027
rssi,1675258129273835000,d74adea29cf7,rasp0,-51.5,-49,3.138470965295043
rssi,1675258129779758000,d74adea29cf7,rasp0,-50.8,-48,3.0594117081556713
rssi,1675258130436966000,d74adea29cf7,rasp0,-50.4,-51,2.727636339397171
rssi,1675258130790568000,d74adea29cf7,rasp0,-51.5,-58,3.2939338184001206
rssi,1675258132245178000,d74adea29cf7,rasp0,-51.6,-56,3.411744421846396
rssi,1675258133251597000,d74adea29cf7,rasp0,-52.2,-53,3.0594117081556713
rssi,1675258134445357000,d74adea29cf7,rasp0,-52.5,-57,3.3541019662496847
rssi,1675258134758602000,d74adea29cf7,rasp0,-52,-48,3.605551275463989
rssi,1675258135263403000,d74adea29cf7,rasp0,-51.9,-48,3.7
rssi,1675258135768284000,d74adea29cf7,rasp0,-51.7,-49,3.7960505792204615
rssi,1675258136262461000,d74adea29cf7,rasp0,-51.9,-51,3.7
rssi,1675258137249827000,d74adea29cf7,rasp0,-51.9,-48,3.7
rssi,1675258137752721000,d74adea29cf7,rasp0,-52.2,-54,3.7363083384538807
rssi,1675258138451095000,d74adea29cf7,rasp0,-52,-56,3.4641016151377544
rssi,1675258138768144000,d74adea29cf7,rasp0,-51.7,-53,3.226453160980336
rssi,1675258139779387000,d74adea29cf7,rasp0,-51.2,-48,3.3704599092705436
rssi,1675258140288127000,d74adea29cf7,rasp0,-50.6,-51,2.764054992217051
rssi,1675258141241264000,d74adea29cf7,rasp0,-53,-72,6.855654600401044
rssi,1675258141802184000,d74adea29cf7,rasp0,-55.4,-72,8.651011501552867
rssi,1675258142255408000,d74adea29cf7,rasp0,-57.1,-66,8.89325587172662
