name,time,advertising_interval,sequence_number
rssi,2024-04-02 14:26:22.022,100,66
rssi,2024-04-02 14:26:22.022,100,67
rssi,2024-04-02 14:26:22.022,100,68
rssi,2024-04-02 14:26:22.022,100,69
rssi,2024-04-02 14:26:22.022,100,70
rssi,2024-04-02 14:26:23.023,100,71
rssi,2024-04-02 14:26:23.023,100,72
rssi,2024-04-02 14:26:23.023,100,73
rssi,2024-04-02 14:26:23.023,100,74
rssi,2024-04-02 14:26:23.023,100,75
rssi,2024-04-02 14:26:23.023,100,76
rssi,2024-04-02 14:26:23.023,100,77
rssi,2024-04-02 14:26:23.023,100,78
rssi,2024-04-02 14:26:23.023,100,79
rssi,2024-04-02 14:26:24.024,100,80
rssi,2024-04-02 14:26:24.024,100,81
rssi,2024-04-02 14:26:24.024,100,82
rssi,2024-04-02 14:26:24.024,100,83
rssi,2024-04-02 14:26:24.024,100,84
rssi,2024-04-02 14:26:24.024,100,85
rssi,2024-04-02 14:26:24.024,100,86
rssi,2024-04-02 14:26:24.024,100,87
rssi,2024-04-02 14:26:24.024,100,88
rssi,2024-04-02 14:26:24.024,100,89
rssi,2024-04-02 14:26:25.025,100,90
rssi,2024-04-02 14:26:25.025,100,91
rssi,2024-04-02 14:26:25.025,100,92
rssi,2024-04-02 14:26:25.025,100,93
rssi,2024-04-02 14:26:25.025,100,94
rssi,2024-04-02 14:26:25.025,100,95
rssi,2024-04-02 14:26:25.025,100,96
rssi,2024-04-02 14:26:25.025,100,97
rssi,2024-04-02 14:26:25.025,100,98
rssi,2024-04-02 14:26:25.025,100,99
rssi,2024-04-02 14:26:26.026,100,100
rssi,2024-04-02 14:26:26.026,100,101
rssi,2024-04-02 14:26:26.026,100,102
rssi,2024-04-02 14:26:26.026,100,103
rssi,2024-04-02 14:26:26.026,100,104
rssi,2024-04-02 14:26:26.026,100,105
rssi,2024-04-02 14:26:26.026,100,106
rssi,2024-04-02 14:26:26.026,100,107
rssi,2024-04-02 14:26:26.026,100,108
rssi,2024-04-02 14:26:27.027,100,109
rssi,2024-04-02 14:26:27.027,100,110
rssi,2024-04-02 14:26:27.027,100,111
rssi,2024-04-02 14:26:27.027,100,112
rssi,2024-04-02 14:26:27.027,100,113
rssi,2024-04-02 14:26:27.027,100,114
rssi,2024-04-02 14:26:27.027,100,115
rssi,2024-04-02 14:26:27.027,100,116
rssi,2024-04-02 14:26:27.027,100,117
rssi,2024-04-02 14:26:27.027,100,118
rssi,2024-04-02 14:26:28.028,100,119
rssi,2024-04-02 14:26:28.028,100,120
rssi,2024-04-02 14:26:28.028,100,121
rssi,2024-04-02 14:26:28.028,100,122
rssi,2024-04-02 14:26:28.028,100,123
rssi,2024-04-02 14:26:28.028,100,124
rssi,2024-04-02 14:26:28.028,100,125
rssi,2024-04-02 14:26:28.028,100,126
rssi,2024-04-02 14:26:28.028,100,127
rssi,2024-04-02 14:26:28.028,100,128
rssi,2024-04-02 14:26:29.029,100,129
rssi,2024-04-02 14:26:29.029,100,130
rssi,2024-04-02 14:26:29.029,100,131
rssi,2024-04-02 14:26:29.029,100,132
rssi,2024-04-02 14:26:29.029,100,133
rssi,2024-04-02 14:26:29.029,100,134
rssi,2024-04-02 14:26:29.029,100,135
rssi,2024-04-02 14:26:29.029,100,136
rssi,2024-04-02 14:26:29.029,100,137
rssi,2024-04-02 14:26:29.029,100,138
rssi,2024-04-02 14:26:30.030,100,139
rssi,2024-04-02 14:26:30.030,100,140
rssi,2024-04-02 14:26:30.030,100,141
rssi,2024-04-02 14:26:30.030,100,142
rssi,2024-04-02 14:26:30.030,100,143
rssi,2024-04-02 14:26:30.030,100,144
rssi,2024-04-02 14:26:30.030,100,145
rssi,2024-04-02 14:26:30.030,100,146
rssi,2024-04-02 14:26:30.030,100,147
rssi,2024-04-02 14:26:31.031,100,148
rssi,2024-04-02 14:26:31.031,100,149
rssi,2024-04-02 14:26:31.031,100,150
rssi,2024-04-02 14:26:31.031,100,151
rssi,2024-04-02 14:26:31.031,100,152
rssi,2024-04-02 14:26:31.031,100,153
rssi,2024-04-02 14:26:31.031,100,154
rssi,2024-04-02 14:26:31.031,100,155
rssi,2024-04-02 14:26:31.031,100,156
rssi,2024-04-02 14:26:31.031,100,157
rssi,2024-04-02 14:26:32.032,100,158
rssi,2024-04-02 14:26:32.032,100,159
rssi,2024-04-02 14:26:32.032,100,160
rssi,2024-04-02 14:26:32.032,100,161
rssi,2024-04-02 14:26:32.032,100,162
rssi,2024-04-02 14:26:32.032,100,163
rssi,2024-04-02 14:26:32.032,100,164
rssi,2024-04-02 14:26:32.032,100,165
rssi,2024-04-02 14:26:32.032,100,166
rssi,2024-04-02 14:26:32.032,100,167
rssi,2024-04-02 14:26:33.033,100,168
rssi,2024-04-02 14:26:33.033,100,169
rssi,2024-04-02 14:26:33.033,100,170
rssi,2024-04-02 14:26:33.033,100,171
rssi,2024-04-02 14:26:33.033,100,172
rssi,2024-04-02 14:26:33.033,100,173
rssi,2024-04-02 14:26:33.033,100,174
rssi,2024-04-02 14:26:33.033,100,175
rssi,2024-04-02 14:26:33.033,100,176
rssi,2024-04-02 14:26:33.033,100,177
rssi,2024-04-02 14:26:34.034,100,178
rssi,2024-04-02 14:26:34.034,100,179
rssi,2024-04-02 14:26:34.034,100,180
rssi,2024-04-02 14:26:34.034,100,181
rssi,2024-04-02 14:26:34.034,100,182
rssi,2024-04-02 14:26:34.034,100,183
rssi,2024-04-02 14:26:34.034,100,184
rssi,2024-04-02 14:26:34.034,100,185
rssi,2024-04-02 14:26:34.034,100,186
rssi,2024-04-02 14:26:35.035,100,187
rssi,2024-04-02 14:26:35.035,100,188
rssi,2024-04-02 14:26:35.035,100,189
rssi,2024-04-02 14:26:35.035,100,190
rssi,2024-04-02 14:26:35.035,100,191
rssi,2024-04-02 14:26:35.035,100,192
rssi,2024-04-02 14:26:35.035,100,193
rssi,2024-04-02 14:26:35.035,100,194
rssi,2024-04-02 14:26:35.035,100,195
rssi,2024-04-02 14:26:35.035,100,196
rssi,2024-04-02 14:26:36.036,100,197
rssi,2024-04-02 14:26:36.036,100,198
rssi,2024-04-02 14:26:36.036,100,199
rssi,2024-04-02 14:26:36.036,100,200
rssi,2024-04-02 14:26:36.036,100,201
rssi,2024-04-02 14:26:36.036,100,202
rssi,2024-04-02 14:26:36.036,100,203
rssi,2024-04-02 14:26:36.036,100,204
rssi,2024-04-02 14:26:36.036,100,205
rssi,2024-04-02 14:26:36.036,100,206
rssi,2024-04-02 14:26:37.037,100,207
rssi,2024-04-02 14:26:37.037,100,208
rssi,2024-04-02 14:26:37.037,100,209
rssi,2024-04-02 14:26:37.037,100,210
rssi,2024-04-02 14:26:37.037,100,211
rssi,2024-04-02 14:26:37.037,100,212
rssi,2024-04-02 14:26:37.037,100,213
rssi,2024-04-02 14:26:37.037,100,214
rssi,2024-04-02 14:26:37.037,100,215
rssi,2024-04-02 14:26:37.037,100,216
rssi,2024-04-02 14:26:38.038,100,217
rssi,2024-04-02 14:26:38.038,100,218
rssi,2024-04-02 14:26:38.038,100,219
rssi,2024-04-02 14:26:38.038,100,220
rssi,2024-04-02 14:26:38.038,100,221
rssi,2024-04-02 14:26:38.038,100,222
rssi,2024-04-02 14:26:38.038,100,223
rssi,2024-04-02 14:27:59.059,100,1
rssi,2024-04-02 14:27:59.059,100,2
rssi,2024-04-02 14:27:59.059,100,3
rssi,2024-04-02 14:27:59.059,100,4
rssi,2024-04-02 14:27:59.059,100,5
rssi,2024-04-02 14:27:59.059,100,6
rssi,2024-04-02 14:27:59.059,100,7
rssi,2024-04-02 14:28:00.000,100,8
rssi,2024-04-02 14:28:00.000,100,9
rssi,2024-04-02 14:28:00.000,100,10
rssi,2024-04-02 14:28:00.000,100,11
rssi,2024-04-02 14:28:00.000,100,12
rssi,2024-04-02 14:28:00.000,100,13
rssi,2024-04-02 14:28:00.000,100,14
rssi,2024-04-02 14:28:00.000,100,15
rssi,2024-04-02 14:28:00.000,100,16
rssi,2024-04-02 14:28:00.000,100,17
rssi,2024-04-02 14:28:01.001,100,18
rssi,2024-04-02 14:28:01.001,100,19
rssi,2024-04-02 14:28:01.001,100,20
rssi,2024-04-02 14:28:01.001,100,21
rssi,2024-04-02 14:28:01.001,100,22
rssi,2024-04-02 14:28:01.001,100,23
rssi,2024-04-02 14:28:01.001,100,24
rssi,2024-04-02 14:28:01.001,100,25
rssi,2024-04-02 14:28:01.001,100,26
rssi,2024-04-02 14:28:01.001,100,27
rssi,2024-04-02 14:28:02.002,100,28
rssi,2024-04-02 14:28:02.002,100,29
rssi,2024-04-02 14:28:02.002,100,30
rssi,2024-04-02 14:28:02.002,100,31
rssi,2024-04-02 14:28:02.002,100,32
rssi,2024-04-02 14:28:02.002,100,33
rssi,2024-04-02 14:28:02.002,100,34
rssi,2024-04-02 14:28:02.002,100,35
rssi,2024-04-02 14:28:02.002,100,36
rssi,2024-04-02 14:28:03.003,100,37
rssi,2024-04-02 14:28:03.003,100,38
rssi,2024-04-02 14:28:03.003,100,39
rssi,2024-04-02 14:28:03.003,100,40
rssi,2024-04-02 14:28:03.003,100,41
rssi,2024-04-02 14:28:03.003,100,42
rssi,2024-04-02 14:28:03.003,100,43
rssi,2024-04-02 14:28:03.003,100,44
rssi,2024-04-02 14:28:03.003,100,45
rssi,2024-04-02 14:28:03.003,100,46
rssi,2024-04-02 14:28:04.004,100,47
rssi,2024-04-02 14:28:04.004,100,48
rssi,2024-04-02 14:28:04.004,100,49
rssi,2024-04-02 14:28:04.004,100,50
rssi,2024-04-02 14:28:04.004,100,51
rssi,2024-04-02 14:28:04.004,100,52
rssi,2024-04-02 14:28:04.004,100,53
rssi,2024-04-02 14:28:04.004,100,54
rssi,2024-04-02 14:28:04.004,100,55
rssi,2024-04-02 14:28:04.004,100,56
rssi,2024-04-02 14:28:05.005,100,57
rssi,2024-04-02 14:28:05.005,100,58
rssi,2024-04-02 14:28:05.005,100,59
rssi,2024-04-02 14:28:05.005,100,60
rssi,2024-04-02 14:28:05.005,100,61
rssi,2024-04-02 14:28:05.005,100,62
rssi,2024-04-02 14:28:05.005,100,63
rssi,2024-04-02 14:28:05.005,100,64
rssi,2024-04-02 14:28:05.005,100,65
rssi,2024-04-02 14:28:05.005,100,66
rssi,2024-04-02 14:28:06.006,100,67
rssi,2024-04-02 14:28:06.006,100,68
rssi,2024-04-02 14:28:06.006,100,69
rssi,2024-04-02 14:28:06.006,100,70
rssi,2024-04-02 14:28:06.006,100,71
rssi,2024-04-02 14:28:06.006,100,72
rssi,2024-04-02 14:28:06.006,100,73
rssi,2024-04-02 14:28:06.006,100,74
rssi,2024-04-02 14:28:06.006,100,75
rssi,2024-04-02 14:28:07.007,100,76
rssi,2024-04-02 14:28:07.007,100,77
rssi,2024-04-02 14:28:07.007,100,78
rssi,2024-04-02 14:28:07.007,100,79
rssi,2024-04-02 14:28:07.007,100,80
rssi,2024-04-02 14:28:07.007,100,81
rssi,2024-04-02 14:28:07.007,100,82
rssi,2024-04-02 14:28:07.007,100,83
rssi,2024-04-02 14:28:07.007,100,84
rssi,2024-04-02 14:28:07.007,100,85
rssi,2024-04-02 14:28:08.008,100,86
rssi,2024-04-02 14:28:08.008,100,87
rssi,2024-04-02 14:28:08.008,100,88
rssi,2024-04-02 14:28:08.008,100,89
rssi,2024-04-02 14:28:08.008,100,90
rssi,2024-04-02 14:28:08.008,100,91
rssi,2024-04-02 14:28:08.008,100,92
rssi,2024-04-02 14:28:08.008,100,93
rssi,2024-04-02 14:28:08.008,100,94
rssi,2024-04-02 14:28:08.008,100,95
rssi,2024-04-02 14:28:09.009,100,96
rssi,2024-04-02 14:28:09.009,100,97
rssi,2024-04-02 14:28:09.009,100,98
rssi,2024-04-02 14:28:09.009,100,99
rssi,2024-04-02 14:28:09.009,100,100
rssi,2024-04-02 14:28:09.009,100,101
rssi,2024-04-02 14:28:09.009,100,102
rssi,2024-04-02 14:28:09.009,100,103
rssi,2024-04-02 14:28:09.009,100,104
rssi,2024-04-02 14:28:10.010,100,105
rssi,2024-04-02 14:28:10.010,100,106
rssi,2024-04-02 14:28:10.010,100,107
rssi,2024-04-02 14:28:10.010,100,108
rssi,2024-04-02 14:28:10.010,100,109
rssi,2024-04-02 14:28:10.010,100,110
rssi,2024-04-02 14:28:10.010,100,111
rssi,2024-04-02 14:28:10.010,100,112
rssi,2024-04-02 14:28:10.010,100,113
rssi,2024-04-02 14:28:10.010,100,114
rssi,2024-04-02 14:28:11.011,100,115
rssi,2024-04-02 14:28:11.011,100,116
rssi,2024-04-02 14:28:11.011,100,117
rssi,2024-04-02 14:28:11.011,100,118
rssi,2024-04-02 14:28:11.011,100,119
rssi,2024-04-02 14:28:11.011,100,120
rssi,2024-04-02 14:28:11.011,100,121
rssi,2024-04-02 14:28:11.011,100,122
rssi,2024-04-02 14:28:11.011,100,123
rssi,2024-04-02 14:28:11.011,100,124
rssi,2024-04-02 14:28:12.012,100,125
rssi,2024-04-02 14:28:12.012,100,126
rssi,2024-04-02 14:28:12.012,100,127
rssi,2024-04-02 14:28:12.012,100,128
rssi,2024-04-02 14:28:12.012,100,129
rssi,2024-04-02 14:28:12.012,100,130
rssi,2024-04-02 14:28:12.012,100,131
rssi,2024-04-02 14:28:12.012,100,132
rssi,2024-04-02 14:28:12.012,100,133
rssi,2024-04-02 14:28:13.013,100,134
rssi,2024-04-02 14:28:13.013,100,135
rssi,2024-04-02 14:28:13.013,100,136
rssi,2024-04-02 14:28:13.013,100,137
rssi,2024-04-02 14:28:13.013,100,138
rssi,2024-04-02 14:28:13.013,100,139
rssi,2024-04-02 14:28:13.013,100,140
rssi,2024-04-02 14:28:13.013,100,141
rssi,2024-04-02 14:28:13.013,100,142
rssi,2024-04-02 14:28:13.013,100,143
rssi,2024-04-02 14:28:14.014,100,144
rssi,2024-04-02 14:28:14.014,100,145
rssi,2024-04-02 14:28:14.014,100,146
rssi,2024-04-02 14:28:14.014,100,147
rssi,2024-04-02 14:28:14.014,100,148
rssi,2024-04-02 14:28:14.014,100,149
rssi,2024-04-02 14:28:14.014,100,150
rssi,2024-04-02 14:28:14.014,100,151
rssi,2024-04-02 14:28:14.014,100,152
rssi,2024-04-02 14:28:14.014,100,153
rssi,2024-04-02 14:28:15.015,100,154
rssi,2024-04-02 14:28:15.015,100,155
rssi,2024-04-02 14:28:15.015,100,156
rssi,2024-04-02 14:28:15.015,100,157
rssi,2024-04-02 14:28:15.015,100,158
rssi,2024-04-02 14:28:15.015,100,159
rssi,2024-04-02 14:28:15.015,100,160
rssi,2024-04-02 14:28:15.015,100,161
rssi,2024-04-02 14:28:15.015,100,162
rssi,2024-04-02 14:28:15.015,100,163
rssi,2024-04-02 14:28:16.016,100,164
rssi,2024-04-02 14:28:16.016,100,165
rssi,2024-04-02 14:28:16.016,100,166
rssi,2024-04-02 14:28:16.016,100,167
rssi,2024-04-02 14:28:16.016,100,168
rssi,2024-04-02 14:28:16.016,100,169
rssi,2024-04-02 14:28:16.016,100,170
rssi,2024-04-02 14:28:16.016,100,171
rssi,2024-04-02 14:28:16.016,100,172
rssi,2024-04-02 14:28:17.017,100,173
rssi,2024-04-02 14:28:17.017,100,174
rssi,2024-04-02 14:28:17.017,100,175
rssi,2024-04-02 14:28:17.017,100,176
rssi,2024-04-02 14:28:17.017,100,177
rssi,2024-04-02 14:28:17.017,100,178
rssi,2024-04-02 14:28:17.017,100,179
rssi,2024-04-02 14:28:17.017,100,180
rssi,2024-04-02 14:28:17.017,100,181
rssi,2024-04-02 14:28:17.017,100,182
rssi,2024-04-02 14:28:18.018,100,183
rssi,2024-04-02 14:28:18.018,100,184
rssi,2024-04-02 14:28:18.018,100,185
rssi,2024-04-02 14:28:18.018,100,186
rssi,2024-04-02 14:28:18.018,100,187
rssi,2024-04-02 14:28:18.018,100,188
rssi,2024-04-02 14:28:18.018,100,189
rssi,2024-04-02 14:28:18.018,100,190
rssi,2024-04-02 14:28:18.018,100,191
rssi,2024-04-02 14:28:18.018,100,192
rssi,2024-04-02 14:28:19.019,100,193
rssi,2024-04-02 14:28:19.019,100,194
rssi,2024-04-02 14:28:19.019,100,195
rssi,2024-04-02 14:28:19.019,100,196
rssi,2024-04-02 14:28:19.019,100,197
rssi,2024-04-02 14:28:19.019,100,198
rssi,2024-04-02 14:28:19.019,100,199
rssi,2024-04-02 14:28:19.019,100,200
rssi,2024-04-02 14:28:19.019,100,201
rssi,2024-04-02 14:28:19.019,100,202
rssi,2024-04-02 14:28:20.020,100,203
rssi,2024-04-02 14:28:20.020,100,204
rssi,2024-04-02 14:28:20.020,100,205
rssi,2024-04-02 14:28:20.020,100,206
rssi,2024-04-02 14:28:20.020,100,207
rssi,2024-04-02 14:28:20.020,100,208
rssi,2024-04-02 14:28:20.020,100,209
rssi,2024-04-02 14:28:20.020,100,210
rssi,2024-04-02 14:28:20.020,100,211
rssi,2024-04-02 14:28:21.021,100,212
rssi,2024-04-02 14:28:21.021,100,213
rssi,2024-04-02 14:28:21.021,100,214
rssi,2024-04-02 14:28:21.021,100,215
rssi,2024-04-02 14:28:21.021,100,216
rssi,2024-04-02 14:28:21.021,100,217
rssi,2024-04-02 14:28:21.021,100,218
rssi,2024-04-02 14:28:21.021,100,219
rssi,2024-04-02 14:28:21.021,100,220
rssi,2024-04-02 14:28:21.021,100,221
rssi,2024-04-02 14:28:22.022,100,222
rssi,2024-04-02 14:28:22.022,100,223
rssi,2024-04-02 14:30:58.058,100,1
rssi,2024-04-02 14:30:59.059,100,2
rssi,2024-04-02 14:30:59.059,100,3
rssi,2024-04-02 14:30:59.059,100,4
rssi,2024-04-02 14:30:59.059,100,5
rssi,2024-04-02 14:30:59.059,100,6
rssi,2024-04-02 14:30:59.059,100,7
rssi,2024-04-02 14:30:59.059,100,8
rssi,2024-04-02 14:30:59.059,100,9
rssi,2024-04-02 14:30:59.059,100,10
rssi,2024-04-02 14:30:59.059,100,11
rssi,2024-04-02 14:31:00.000,100,12
rssi,2024-04-02 14:31:00.000,100,13
rssi,2024-04-02 14:31:00.000,100,14
rssi,2024-04-02 14:31:00.000,100,15
rssi,2024-04-02 14:31:00.000,100,16
rssi,2024-04-02 14:31:00.000,100,17
rssi,2024-04-02 14:31:00.000,100,18
rssi,2024-04-02 14:31:00.000,100,19
rssi,2024-04-02 14:31:00.000,100,20
rssi,2024-04-02 14:31:01.001,100,21
rssi,2024-04-02 14:31:01.001,100,22
rssi,2024-04-02 14:31:01.001,100,23
rssi,2024-04-02 14:31:01.001,100,24
rssi,2024-04-02 14:31:01.001,100,25
rssi,2024-04-02 14:31:01.001,100,26
rssi,2024-04-02 14:31:01.001,100,27
rssi,2024-04-02 14:31:01.001,100,28
rssi,2024-04-02 14:31:01.001,100,29
rssi,2024-04-02 14:31:01.001,100,30
rssi,2024-04-02 14:31:02.002,100,31
rssi,2024-04-02 14:31:02.002,100,32
rssi,2024-04-02 14:31:02.002,100,33
rssi,2024-04-02 14:31:02.002,100,34
rssi,2024-04-02 14:31:02.002,100,35
rssi,2024-04-02 14:31:02.002,100,36
rssi,2024-04-02 14:31:02.002,100,37
rssi,2024-04-02 14:31:02.002,100,38
rssi,2024-04-02 14:31:02.002,100,39
rssi,2024-04-02 14:31:02.002,100,40
rssi,2024-04-02 14:31:03.003,100,41
rssi,2024-04-02 14:31:03.003,100,42
rssi,2024-04-02 14:31:03.003,100,43
rssi,2024-04-02 14:31:03.003,100,44
rssi,2024-04-02 14:31:03.003,100,45
rssi,2024-04-02 14:31:03.003,100,46
rssi,2024-04-02 14:31:03.003,100,47
rssi,2024-04-02 14:31:03.003,100,48
rssi,2024-04-02 14:31:03.003,100,49
rssi,2024-04-02 14:31:03.003,100,50
rssi,2024-04-02 14:31:04.004,100,51
rssi,2024-04-02 14:31:04.004,100,52
rssi,2024-04-02 14:31:04.004,100,53
rssi,2024-04-02 14:31:04.004,100,54
rssi,2024-04-02 14:31:04.004,100,55
rssi,2024-04-02 14:31:04.004,100,56
rssi,2024-04-02 14:31:04.004,100,57
rssi,2024-04-02 14:31:04.004,100,58
rssi,2024-04-02 14:31:04.004,100,59
rssi,2024-04-02 14:31:05.005,100,60
rssi,2024-04-02 14:31:05.005,100,61
rssi,2024-04-02 14:31:05.005,100,62
rssi,2024-04-02 14:31:05.005,100,63
rssi,2024-04-02 14:31:05.005,100,64
rssi,2024-04-02 14:31:05.005,100,65
rssi,2024-04-02 14:31:05.005,100,66
rssi,2024-04-02 14:31:05.005,100,67
rssi,2024-04-02 14:31:05.005,100,68
rssi,2024-04-02 14:31:05.005,100,69
rssi,2024-04-02 14:31:06.006,100,70
rssi,2024-04-02 14:31:06.006,100,71
rssi,2024-04-02 14:31:06.006,100,72
rssi,2024-04-02 14:31:06.006,100,73
rssi,2024-04-02 14:31:06.006,100,74
rssi,2024-04-02 14:31:06.006,100,75
rssi,2024-04-02 14:31:06.006,100,76
rssi,2024-04-02 14:31:06.006,100,77
rssi,2024-04-02 14:31:06.006,100,78
rssi,2024-04-02 14:31:06.006,100,79
rssi,2024-04-02 14:31:07.007,100,80
rssi,2024-04-02 14:31:07.007,100,81
rssi,2024-04-02 14:31:07.007,100,82
rssi,2024-04-02 14:31:07.007,100,83
rssi,2024-04-02 14:31:07.007,100,84
rssi,2024-04-02 14:31:07.007,100,85
rssi,2024-04-02 14:31:07.007,100,86
rssi,2024-04-02 14:31:07.007,100,87
rssi,2024-04-02 14:31:07.007,100,88
rssi,2024-04-02 14:31:07.007,100,89
rssi,2024-04-02 14:31:08.008,100,90
rssi,2024-04-02 14:31:08.008,100,91
rssi,2024-04-02 14:31:08.008,100,92
rssi,2024-04-02 14:31:08.008,100,93
rssi,2024-04-02 14:31:08.008,100,94
rssi,2024-04-02 14:31:08.008,100,95
rssi,2024-04-02 14:31:08.008,100,96
rssi,2024-04-02 14:31:08.008,100,97
rssi,2024-04-02 14:31:08.008,100,98
rssi,2024-04-02 14:31:09.009,100,99
rssi,2024-04-02 14:31:09.009,100,100
rssi,2024-04-02 14:31:09.009,100,101
rssi,2024-04-02 14:31:09.009,100,102
rssi,2024-04-02 14:31:09.009,100,103
rssi,2024-04-02 14:31:09.009,100,104
rssi,2024-04-02 14:31:09.009,100,105
rssi,2024-04-02 14:31:09.009,100,106
rssi,2024-04-02 14:31:09.009,100,107
rssi,2024-04-02 14:31:09.009,100,108
rssi,2024-04-02 14:31:10.010,100,109
rssi,2024-04-02 14:31:10.010,100,110
rssi,2024-04-02 14:31:10.010,100,111
rssi,2024-04-02 14:31:10.010,100,112
rssi,2024-04-02 14:31:10.010,100,113
rssi,2024-04-02 14:31:10.010,100,114
rssi,2024-04-02 14:31:10.010,100,115
rssi,2024-04-02 14:31:10.010,100,116
rssi,2024-04-02 14:31:10.010,100,117
rssi,2024-04-02 14:31:10.010,100,118
rssi,2024-04-02 14:31:11.011,100,119
rssi,2024-04-02 14:31:11.011,100,120
rssi,2024-04-02 14:31:11.011,100,121
rssi,2024-04-02 14:31:11.011,100,122
rssi,2024-04-02 14:31:11.011,100,123
rssi,2024-04-02 14:31:11.011,100,124
rssi,2024-04-02 14:31:11.011,100,125
rssi,2024-04-02 14:31:11.011,100,126
rssi,2024-04-02 14:31:11.011,100,127
rssi,2024-04-02 14:31:12.012,100,128
rssi,2024-04-02 14:31:12.012,100,129
rssi,2024-04-02 14:31:12.012,100,130
rssi,2024-04-02 14:31:12.012,100,131
rssi,2024-04-02 14:31:12.012,100,132
rssi,2024-04-02 14:31:12.012,100,133
rssi,2024-04-02 14:31:12.012,100,134
rssi,2024-04-02 14:31:12.012,100,135
rssi,2024-04-02 14:31:12.012,100,136
rssi,2024-04-02 14:31:12.012,100,137
rssi,2024-04-02 14:31:13.013,100,138
rssi,2024-04-02 14:31:13.013,100,139
rssi,2024-04-02 14:31:13.013,100,140
rssi,2024-04-02 14:31:13.013,100,141
rssi,2024-04-02 14:31:13.013,100,142
rssi,2024-04-02 14:31:13.013,100,143
rssi,2024-04-02 14:31:13.013,100,144
rssi,2024-04-02 14:31:13.013,100,145
rssi,2024-04-02 14:31:13.013,100,146
rssi,2024-04-02 14:31:13.013,100,147
rssi,2024-04-02 14:31:14.014,100,148
rssi,2024-04-02 14:31:14.014,100,149
rssi,2024-04-02 14:31:14.014,100,150
rssi,2024-04-02 14:31:14.014,100,151
rssi,2024-04-02 14:31:14.014,100,152
rssi,2024-04-02 14:31:14.014,100,153
rssi,2024-04-02 14:31:14.014,100,154
rssi,2024-04-02 14:31:14.014,100,155
rssi,2024-04-02 14:31:14.014,100,156
rssi,2024-04-02 14:31:14.014,100,157
rssi,2024-04-02 14:31:15.015,100,158
rssi,2024-04-02 14:31:15.015,100,159
rssi,2024-04-02 14:31:15.015,100,160
rssi,2024-04-02 14:31:15.015,100,161
