name,time,addr,device,mean,rssi,sd
rssi,1676035342588228000,d74adea29cf7,rasp0,-58,-58,0
rssi,1676035343090588000,d74adea29cf7,rasp0,-58.5,-59,0.5
rssi,1676035343592653000,d74adea29cf7,rasp0,-57,-54,2.160246899469287
rssi,1676035344094418000,d74adea29cf7,rasp0,-56.5,-55,2.0615528128088303
rssi,1676035345097345000,d74adea29cf7,rasp0,-55.8,-53,2.3151673805580453
rssi,1676035346111229000,d74adea29cf7,rasp0,-55.666666666666664,-55,2.1343747458109497
rssi,1676035346712492000,d74adea29cf7,rasp0,-56,-58,2.138089935299395
rssi,1676035347083715000,d74adea29cf7,rasp0,-55.75,-54,2.1065374432940898
rssi,1676035348090320000,d74adea29cf7,rasp0,-55.55555555555556,-54,2.0608041101101566
rssi,1676035348597509000,d74adea29cf7,rasp0,-55.9,-59,2.211334438749598
rssi,1676035349103835000,d74adea29cf7,rasp0,-55.8,-57,2.1354156504062622
rssi,1676035349609648000,d74adea29cf7,rasp0,-55.5,-56,1.857417562100671
rssi,1676035350111996000,d74adea29cf7,rasp0,-55.8,-57,1.8330302779823358
rssi,1676035351585375000,d74adea29cf7,rasp0,-56,-57,1.8439088914585775
rssi,1676035352085774000,d74adea29cf7,rasp0,-56.4,-57,1.562049935181331
rssi,1676035352594980000,d74adea29cf7,rasp0,-56.5,-56,1.5
rssi,1676035353096634000,d74adea29cf7,rasp0,-56,-53,1.7320508075688772
rssi,1676035353604833000,d74adea29cf7,rasp0,-56.2,-56,1.5999999999999999
rssi,1676035354645774000,d74adea29cf7,rasp0,-56.5,-57,1.4317821063276353
rssi,1676035355128690000,d74adea29cf7,rasp0,-56.2,-56,1.16619037896906
rssi,1676035355631012000,d74adea29cf7,rasp0,-56.5,-60,1.6278820596099706
rssi,1676035356132185000,d74adea29cf7,rasp0,-56.3,-54,1.7916472867168916
rssi,1676035357686580000,d74adea29cf7,rasp0,-56.4,-58,1.8547236990991407
rssi,1676035358100392000,d74adea29cf7,rasp0,-56,-53,2.0976176963403033
rssi,1676035358600114000,d74adea29cf7,rasp0,-56.1,-58,2.1656407827707715
rssi,1676035359110431000,d74adea29cf7,rasp0,-56,-55,2.1908902300206643
rssi,1676035359609415000,d74adea29cf7,rasp0,-56.5,-58,2.0124611797498106
rssi,1676035360621678000,d74adea29cf7,rasp0,-56.3,-54,2.1470910553583886
rssi,1676035362589373000,d74adea29cf7,rasp0,-57.3,-67,3.874274125562103
rssi,1676035363242595000,d74adea29cf7,rasp0,-57,-53,4.0743097574926725
rssi,1676035363830938000,d74adea29cf7,rasp0,-56.8,-58,3.9698866482558417
