name,time,addr,device,mean,median,rssi,sd
rssi,1685016768128000000,d74adea29cf7,rasp0,-68.8,-66,-67,3.867815921162743
rssi,1685016768635000000,d74adea29cf7,rasp0,-69.8,-66,-80,5.134199061197374
rssi,1685016769139000000,d74adea29cf7,rasp0,-68.7,-66,-62,5.496362433464518
rssi,1685016769648000000,d74adea29cf7,rasp0,-68.4,-66,-70,5.332916650389353
rssi,1685016770593000000,d74adea29cf7,rasp0,-68.1,-66,-63,5.539855593785815
rssi,1685016772104000000,d74adea29cf7,rasp0,-68.4,-66,-75,5.817215828899594
rssi,1685016772805000000,d74adea29cf7,rasp0,-68.2,-66,-61,6.029925372672534
rssi,1685016776607000000,d74adea29cf7,rasp0,-67.5,-65.5,-63,6.18465843842649
rssi,1685016783202000000,d74adea29cf7,rasp0,-66.6,-65,-53,7.445804187594514
rssi,1685016783639000000,d74adea29cf7,rasp0,-66.1,-65.5,-67,7.23118247591637
rssi,1685016785154000000,d74adea29cf7,rasp0,-64.5,-65,-51,8.511756575466665
rssi,1685016786850000000,d74adea29cf7,rasp0,-62.4,-65,-59,6.8585712797928995
rssi,1685016787113000000,d74adea29cf7,rasp0,-64.8,-65,-86,9.846826900072937
rssi,1685016787621000000,d74adea29cf7,rasp0,-63.6,-65,-58,9.871170143402452
rssi,1685016790142000000,d74adea29cf7,rasp0,-63.5,-65,-62,9.881801455200362
rssi,1685016791107000000,d74adea29cf7,rasp0,-64.1,-65,-81,10.709341716464182
rssi,1685016792119000000,d74adea29cf7,rasp0,-65.3,-65,-73,10.964032105024136
rssi,1685016793127000000,d74adea29cf7,rasp0,-67.5,-65.5,-85,12.395563722558164
rssi,1685016794633000000,d74adea29cf7,rasp0,-70,-66,-78,11.721774609674084
rssi,1685016795133000000,d74adea29cf7,rasp0,-71.5,-66,-82,12.192210628101861
rssi,1685016795598000000,d74adea29cf7,rasp0,-72.5,-66,-61,10.800462953040485
rssi,1685016796635000000,d74adea29cf7,rasp0,-73.8,-66,-72,9.836666101886351
rssi,1685016797621000000,d74adea29cf7,rasp0,-71.5,-66,-63,9.394147114027968
rssi,1685016798130000000,d74adea29cf7,rasp0,-73,-66,-73,8.246211251235321
rssi,1685016799147000000,d74adea29cf7,rasp0,-73.8,-66,-70,7.493997598078077
rssi,1685016799648000000,d74adea29cf7,rasp0,-71.8,-66,-61,7.959899496852961
rssi,1685016800608000000,d74adea29cf7,rasp0,-71.4,-66,-69,7.989993742175271
rssi,1685016802114000000,d74adea29cf7,rasp0,-67.5,-66,-46,9.728823155962905
rssi,1685016802614000000,d74adea29cf7,rasp0,-65.4,-66,-57,9.499473669630333
rssi,1685016803123000000,d74adea29cf7,rasp0,-62.2,-65.5,-50,8.726969691708572
rssi,1685016805145000000,d74adea29cf7,rasp0,-61.3,-65,-52,9.252567211320326
rssi,1685016805596000000,d74adea29cf7,rasp0,-60.4,-65,-63,8.581375181169975
rssi,1685016806630000000,d74adea29cf7,rasp0,-59,-65,-49,9.16515138991168
rssi,1685016808124000000,d74adea29cf7,rasp0,-58.2,-65,-65,8.207313811473277
rssi,1685016810141000000,d74adea29cf7,rasp0,-57,-65,-58,7.211102550927978
rssi,1685016811106000000,d74adea29cf7,rasp0,-56.5,-65,-56,7.088723439378913
rssi,1685016811608000000,d74adea29cf7,rasp0,-57.2,-65,-76,8.49470423263812
rssi,1685016812614000000,d74adea29cf7,rasp0,-59.6,-65,-70,8.380930735902785
rssi,1685016813207000000,d74adea29cf7,rasp0,-61.9,-65,-80,10.290286682109492
rssi,1685016814642000000,d74adea29cf7,rasp0,-65.8,-65,-89,12.245815611873306
rssi,1685016815149000000,d74adea29cf7,rasp0,-69.3,-65,-87,12.791012469699183
rssi,1685016817619000000,d74adea29cf7,rasp0,-71,-65.5,-80,12.96919426949878
rssi,1685016819133000000,d74adea29cf7,rasp0,-73.9,-66,-78,10.783784122468328
rssi,1685016819636000000,d74adea29cf7,rasp0,-75.1,-66,-77,10.387011119662866
rssi,1685016820598000000,d74adea29cf7,rasp0,-76.8,-66,-75,8.704022058795577
rssi,1685016821606000000,d74adea29cf7,rasp0,-77.5,-66,-63,7.1449282711585
rssi,1685016822115000000,d74adea29cf7,rasp0,-77.1,-66,-72,7.327346040688948
rssi,1685016824133000000,d74adea29cf7,rasp0,-76.5,-66,-64,8.090117428072352
rssi,1685016825152000000,d74adea29cf7,rasp0,-74.9,-66,-64,8.791473141629906
rssi,1685016826610000000,d74adea29cf7,rasp0,-71.8,-65.5,-58,8.738420909981391
rssi,1685016827308000000,d74adea29cf7,rasp0,-69.8,-66,-67,7.180529228406497
rssi,1685016828632000000,d74adea29cf7,rasp0,-69.4,-66,-76,6.696267617113283
rssi,1685016829144000000,d74adea29cf7,rasp0,-67.2,-66,-56,7.110555533852471
rssi,1685016829647000000,d74adea29cf7,rasp0,-66.6,-66,-71,6.483826030978932
rssi,1685016830148000000,d74adea29cf7,rasp0,-64.6,-66,-55,6.6663333249995835
rssi,1685016834129000000,d74adea29cf7,rasp0,-65.2,-66,-69,6.764613810115105
rssi,1685016835133000000,d74adea29cf7,rasp0,-63.6,-66,-56,6.858571279792899
rssi,1685016837103000000,d74adea29cf7,rasp0,-62.6,-65.5,-54,7.432361670424818
rssi,1685016839120000000,d74adea29cf7,rasp0,-61.7,-65,-55,7.746612162745724
rssi,1685016840137000000,d74adea29cf7,rasp0,-61.7,-65,-58,7.746612162745725
rssi,1685016840623000000,d74adea29cf7,rasp0,-61.3,-65,-63,7.563729238940273
rssi,1685016841635000000,d74adea29cf7,rasp0,-60.7,-65,-70,6.542935121182236
rssi,1685016842612000000,d74adea29cf7,rasp0,-63.1,-65,-80,8.490583018850943
rssi,1685016847111000000,d74adea29cf7,rasp0,-61.8,-65,-58,8.1706792863262
rssi,1685016847613000000,d74adea29cf7,rasp0,-62.1,-65,-58,7.968061244744546
rssi,1685016848116000000,d74adea29cf7,rasp0,-61.4,-65,-62,7.631513611335565
rssi,1685016849631000000,d74adea29cf7,rasp0,-62.9,-65,-71,7.892401408950257
rssi,1685016850134000000,d74adea29cf7,rasp0,-63.6,-65,-61,7.364781055808788
rssi,1685016850593000000,d74adea29cf7,rasp0,-64.4,-65,-63,6.8
rssi,1685016851107000000,d74adea29cf7,rasp0,-65.8,-65,-72,6.779380502671317
rssi,1685016852666000000,d74adea29cf7,rasp0,-66.1,-65,-66,6.7149087856798175
rssi,1685016853720000000,d74adea29cf7,rasp0,-65.2,-65,-61,6.734983296193095
rssi,1685016854128000000,d74adea29cf7,rasp0,-63.7,-65,-65,4.605431575867782
rssi,1685016854631000000,d74adea29cf7,rasp0,-62.9,-65,-50,6.0074953183502355
rssi,1685016856095000000,d74adea29cf7,rasp0,-62.3,-65,-52,6.723838189605696
rssi,1685016858102000000,d74adea29cf7,rasp0,-64.8,-65,-87,9.99799979995999
rssi,1685016858603000000,d74adea29cf7,rasp0,-66.3,-65,-86,11.781765572273112
rssi,1685016859105000000,d74adea29cf7,rasp0,-66.5,-65,-63,11.706835610018619
rssi,1685016860121000000,d74adea29cf7,rasp0,-67.8,-65,-76,11.96494880891682
rssi,1685016860601000000,d74adea29cf7,rasp0,-68,-65,-74,12.049896265113654
rssi,1685016861105000000,d74adea29cf7,rasp0,-67.4,-65,-60,12.281693694275232
