name,time,addr,device,mean,median,rssi,sd
rssi,1685015437186000000,d74adea29cf7,rasp0,-77.5,-71,-80,7.406078584514209
rssi,1685015438166000000,d74adea29cf7,rasp0,-76,-70.5,-62,8.752142594816426
rssi,1685015438899000000,d74adea29cf7,rasp0,-77,-71,-74,7.848566748139434
rssi,1685015441647000000,d74adea29cf7,rasp0,-75.8,-70.5,-70,7.909487973314076
rssi,1685015442155000000,d74adea29cf7,rasp0,-73.7,-70,-57,9.644169222903548
rssi,1685015442659000000,d74adea29cf7,rasp0,-74.8,-70.5,-81,9.785703858180055
rssi,1685015444677000000,d74adea29cf7,rasp0,-75.4,-71,-74,9.531002045955084
rssi,1685015445635000000,d74adea29cf7,rasp0,-72.5,-70.5,-58,9.962429422585638
rssi,1685015446141000000,d74adea29cf7,rasp0,-70,-70,-58,10.14889156509222
rssi,1685015449171000000,d74adea29cf7,rasp0,-68.8,-70.5,-74,8.8068155425216
rssi,1685015450181000000,d74adea29cf7,rasp0,-66.8,-70,-60,8.292164976651152
rssi,1685015450631000000,d74adea29cf7,rasp0,-68.3,-70.5,-77,8.637708029332781
rssi,1685015451142000000,d74adea29cf7,rasp0,-68.4,-71,-75,8.708616422830897
rssi,1685015452660000000,d74adea29cf7,rasp0,-69.1,-71,-77,9.082400563727631
rssi,1685015453162000000,d74adea29cf7,rasp0,-71.3,-71,-79,8.532877591996735
rssi,1685015453662000000,d74adea29cf7,rasp0,-71.4,-71,-82,8.651011501552867
rssi,1685015454674000000,d74adea29cf7,rasp0,-71,-71,-70,8.613942186943213
rssi,1685015455173000000,d74adea29cf7,rasp0,-72.9,-71,-77,7.569015788066505
rssi,1685015456137000000,d74adea29cf7,rasp0,-74.8,-71,-77,5.758472019555188
rssi,1685015458163000000,d74adea29cf7,rasp0,-74.5,-71,-71,5.869412236331676
rssi,1685015459675000000,d74adea29cf7,rasp0,-75.7,-71,-72,3.5510561809129406
rssi,1685015460187000000,d74adea29cf7,rasp0,-75.6,-71.5,-76,3.5270384177096794
rssi,1685015462144000000,d74adea29cf7,rasp0,-75.4,-72,-73,3.6110940170535577
rssi,1685015462645000000,d74adea29cf7,rasp0,-75.5,-72,-78,3.6674241641784495
rssi,1685015463149000000,d74adea29cf7,rasp0,-74.6,-72,-70,3.8
rssi,1685015463653000000,d74adea29cf7,rasp0,-74.1,-72,-77,3.0479501308256336
rssi,1685015464660000000,d74adea29cf7,rasp0,-74.7,-72,-76,2.758622844826745
rssi,1685015465166000000,d74adea29cf7,rasp0,-74.9,-72,-79,2.981610303175115
rssi,1685015466643000000,d74adea29cf7,rasp0,-74.5,-72,-73,2.9410882339705484
rssi,1685015467690000000,d74adea29cf7,rasp0,-74.3,-72,-69,3.226453160980336
rssi,1685015468670000000,d74adea29cf7,rasp0,-74.5,-72,-74,3.138470965295043
rssi,1685015469169000000,d74adea29cf7,rasp0,-73.8,-72,-69,3.487119154832539
rssi,1685015470175000000,d74adea29cf7,rasp0,-74.3,-72,-78,3.689173349139344
rssi,1685015471244000000,d74adea29cf7,rasp0,-73.5,-72,-70,3.6674241641784495
rssi,1685015471640000000,d74adea29cf7,rasp0,-72,-72,-55,6.648308055437865
rssi,1685015472650000000,d74adea29cf7,rasp0,-70.2,-72,-59,7.4404300950953095
rssi,1685015473332000000,d74adea29cf7,rasp0,-68.9,-72,-63,7.449161026585477
rssi,1685015474253000000,d74adea29cf7,rasp0,-67,-71.5,-60,7.042726744663604
rssi,1685015474805000000,d74adea29cf7,rasp0,-65.9,-71,-62,6.876772498781678
rssi,1685015475182000000,d74adea29cf7,rasp0,-66.2,-71.5,-72,7.068238818828917
rssi,1685015475626000000,d74adea29cf7,rasp0,-65,-71,-62,6.648308055437865
rssi,1685015476135000000,d74adea29cf7,rasp0,-65.2,-71,-71,6.794115100585212
rssi,1685015476639000000,d74adea29cf7,rasp0,-64,-71,-66,5.329165037789691
rssi,1685015480232000000,d74adea29cf7,rasp0,-63.3,-71,-63,4.94064773081425
rssi,1685015480636000000,d74adea29cf7,rasp0,-63.7,-71,-59,4.382921400162226
rssi,1685015481638000000,d74adea29cf7,rasp0,-63.8,-71,-60,4.28485705712571
rssi,1685015482651000000,d74adea29cf7,rasp0,-64.3,-71,-68,4.450842616853577
rssi,1685015483154000000,d74adea29cf7,rasp0,-64.4,-71,-61,4.363484845854286
rssi,1685015483661000000,d74adea29cf7,rasp0,-63.9,-71,-57,4.867237409455184
rssi,1685015484164000000,d74adea29cf7,rasp0,-62.8,-70.5,-61,4.093897898091744
rssi,1685015484669000000,d74adea29cf7,rasp0,-62.6,-70,-60,4.17612260356422
rssi,1685015485172000000,d74adea29cf7,rasp0,-62.2,-70,-67,3.4871191548325386
rssi,1685015485628000000,d74adea29cf7,rasp0,-61.8,-70,-62,3.249615361854384
rssi,1685015486244000000,d74adea29cf7,rasp0,-61.2,-70,-57,3.515679166249389
rssi,1685015486679000000,d74adea29cf7,rasp0,-61.8,-70,-65,3.6
rssi,1685015487141000000,d74adea29cf7,rasp0,-61.3,-70,-55,4.124318125460256
rssi,1685015487646000000,d74adea29cf7,rasp0,-61,-70,-65,3.714835124201342
rssi,1685015488246000000,d74adea29cf7,rasp0,-61.2,-70,-63,3.7629775444453553
rssi,1685015488657000000,d74adea29cf7,rasp0,-61.6,-70,-61,3.49857113690718
rssi,1685015489163000000,d74adea29cf7,rasp0,-61,-70,-55,4.024922359499621
rssi,1685015490629000000,d74adea29cf7,rasp0,-60.4,-70,-54,4.5431266766402185
rssi,1685015491132000000,d74adea29cf7,rasp0,-60.8,-70,-71,5.2306787322488075
rssi,1685015491641000000,d74adea29cf7,rasp0,-61.4,-70,-68,5.660388679233963
rssi,1685015492154000000,d74adea29cf7,rasp0,-61.8,-70,-61,5.473572873361603
rssi,1685015493672000000,d74adea29cf7,rasp0,-60.9,-70,-56,5.61159513863928
rssi,1685015494165000000,d74adea29cf7,rasp0,-60.9,-70,-55,5.61159513863928
rssi,1685015494665000000,d74adea29cf7,rasp0,-61.8,-70,-74,6.794115100585212
rssi,1685015495169000000,d74adea29cf7,rasp0,-63.7,-70,-82,9.121951545584968
rssi,1685015495632000000,d74adea29cf7,rasp0,-66.1,-70,-85,11.04943437466371
rssi,1685015496139000000,d74adea29cf7,rasp0,-67.8,-70,-72,10.505236789335116
rssi,1685015497155000000,d74adea29cf7,rasp0,-69.6,-70,-72,9.478396488858229
rssi,1685015498161000000,d74adea29cf7,rasp0,-67.7,-70,-52,10.817116066678771
rssi,1685015499171000000,d74adea29cf7,rasp0,-66.4,-70,-55,11.46472851837321
rssi,1685015500179000000,d74adea29cf7,rasp0,-65.3,-70,-50,12.41813190459821
rssi,1685015500626000000,d74adea29cf7,rasp0,-65.4,-70,-57,12.34665946724052
rssi,1685015502136000000,d74adea29cf7,rasp0,-66.3,-70,-64,11.87476315553283
rssi,1685015503237000000,d74adea29cf7,rasp0,-65.9,-70,-70,11.674330815939731
rssi,1685015503646000000,d74adea29cf7,rasp0,-64,-70,-63,10.373041983911952
rssi,1685015504658000000,d74adea29cf7,rasp0,-62.2,-70,-67,7.820485918406861
rssi,1685015505163000000,d74adea29cf7,rasp0,-63.3,-70,-83,9.675226095549395
rssi,1685015505626000000,d74adea29cf7,rasp0,-62.9,-70,-68,9.38562730988185
rssi,1685015506132000000,d74adea29cf7,rasp0,-65,-70,-73,9.055385138137417
rssi,1685015507137000000,d74adea29cf7,rasp0,-66.1,-70,-66,8.41961994391671
rssi,1685015507716000000,d74adea29cf7,rasp0,-68.3,-70,-72,6.603786792439623
rssi,1685015508335000000,d74adea29cf7,rasp0,-69.2,-70,-66,5.528109984434101
rssi,1685015508648000000,d74adea29cf7,rasp0,-68.9,-69.5,-61,5.8728187440104085
rssi,1685015509155000000,d74adea29cf7,rasp0,-68.6,-69,-67,5.885575587824865
rssi,1685015509664000000,d74adea29cf7,rasp0,-69.5,-69.5,-72,5.643580423808985
rssi,1685015510171000000,d74adea29cf7,rasp0,-69.1,-69,-63,5.940538696111658
rssi,1685015510816000000,d74adea29cf7,rasp0,-67.9,-69.5,-71,3.858756276314947
rssi,1685015511188000000,d74adea29cf7,rasp0,-66.8,-69,-57,5.0556898639058145
rssi,1685015512148000000,d74adea29cf7,rasp0,-66.1,-69,-66,4.6141087980237305
rssi,1685015513664000000,d74adea29cf7,rasp0,-66.3,-69,-68,4.648655719667784
rssi,1685015515181000000,d74adea29cf7,rasp0,-65.2,-69,-61,4.467661580737736
rssi,1685015515627000000,d74adea29cf7,rasp0,-64.5,-69,-59,4.8218253804964775
rssi,1685015516135000000,d74adea29cf7,rasp0,-64.5,-69,-61,4.8218253804964775
rssi,1685015517644000000,d74adea29cf7,rasp0,-64.8,-69,-70,5.0556898639058145
rssi,1685015519156000000,d74adea29cf7,rasp0,-64.2,-69,-66,4.489988864128729
rssi,1685015519665000000,d74adea29cf7,rasp0,-64.5,-69,-66,4.5
rssi,1685015520683000000,d74adea29cf7,rasp0,-63,-68.5,-56,4.58257569495584
rssi,1685015521132000000,d74adea29cf7,rasp0,-63.4,-68,-61,4.199999999999999
rssi,1685015522144000000,d74adea29cf7,rasp0,-62.6,-68,-58,4.386342439892262
rssi,1685015522647000000,d74adea29cf7,rasp0,-61.5,-68,-57,4.272001872658765
rssi,1685015523150000000,d74adea29cf7,rasp0,-61.5,-68,-61,4.272001872658765
rssi,1685015523657000000,d74adea29cf7,rasp0,-63.3,-68,-77,6.197580172938467
rssi,1685015524656000000,d74adea29cf7,rasp0,-64,-68,-68,6.29285308902091
rssi,1685015525161000000,d74adea29cf7,rasp0,-62.7,-68,-57,6.261788881781307
rssi,1685015525630000000,d74adea29cf7,rasp0,-63.9,-68,-78,7.751773990513397
rssi,1685015526670000000,d74adea29cf7,rasp0,-65.1,-68,-78,8.836854644046149
rssi,1685015527142000000,d74adea29cf7,rasp0,-66.3,-68,-68,8.31925477431723
rssi,1685015527649000000,d74adea29cf7,rasp0,-66.3,-68,-61,8.319254774317228
rssi,1685015528659000000,d74adea29cf7,rasp0,-66.4,-68,-59,8.224354077980836
rssi,1685015529166000000,d74adea29cf7,rasp0,-67.5,-68,-68,7.605918747922567
rssi,1685015529829000000,d74adea29cf7,rasp0,-67,-68,-56,8.160882305241266
rssi,1685015530176000000,d74adea29cf7,rasp0,-65.4,-68,-61,7.592101158440923
rssi,1685015530663000000,d74adea29cf7,rasp0,-64.4,-68,-58,7.83836717690617
rssi,1685015532711000000,d74adea29cf7,rasp0,-65.2,-68,-65,7.4404300950953095
rssi,1685015534660000000,d74adea29cf7,rasp0,-63.6,-68,-62,6.118823416311342
rssi,1685015536635000000,d74adea29cf7,rasp0,-63.4,-68,-76,5.660388679233963
rssi,1685015540168000000,d74adea29cf7,rasp0,-64.2,-68,-76,6.7201190465645775
rssi,1685015540624000000,d74adea29cf7,rasp0,-63.9,-68,-58,6.920260110718383
rssi,1685015541635000000,d74adea29cf7,rasp0,-66.2,-68,-82,8.541662601625049
rssi,1685015542375000000,d74adea29cf7,rasp0,-66.1,-68,-67,8.5258430668175
rssi,1685015543140000000,d74adea29cf7,rasp0,-69.2,-68,-87,9.826494797230598
rssi,1685015543648000000,d74adea29cf7,rasp0,-70.5,-68,-74,9.510520490488416
rssi,1685015544149000000,d74adea29cf7,rasp0,-71.2,-68,-65,8.795453370918409
rssi,1685015545718000000,d74adea29cf7,rasp0,-70.9,-68,-62,9.04930936591296
rssi,1685015546133000000,d74adea29cf7,rasp0,-73.1,-68,-84,9.28924108848511
rssi,1685015546634000000,d74adea29cf7,rasp0,-72,-68,-65,9.528903399657276
rssi,1685015548153000000,d74adea29cf7,rasp0,-72.1,-68,-77,9.575489543621256
rssi,1685015548661000000,d74adea29cf7,rasp0,-73.7,-68,-74,8.343260753446462
rssi,1685015550182000000,d74adea29cf7,rasp0,-73.7,-68,-82,8.343260753446462
rssi,1685015551283000000,d74adea29cf7,rasp0,-74.8,-68,-78,8.109253973085318
rssi,1685015551644000000,d74adea29cf7,rasp0,-73.6,-68,-75,7.031358332498779
rssi,1685015552653000000,d74adea29cf7,rasp0,-72.5,-68,-63,7.710382610480495
rssi,1685015553153000000,d74adea29cf7,rasp0,-73.1,-68,-71,7.327346040688949
rssi,1685015555168000000,d74adea29cf7,rasp0,-74.9,-68,-80,6.549045732013177
rssi,1685015556133000000,d74adea29cf7,rasp0,-74.6,-68,-81,6.1838499334961226
rssi,1685015556639000000,d74adea29cf7,rasp0,-76.2,-68,-81,5.528109984434101
rssi,1685015557688000000,d74adea29cf7,rasp0,-75.2,-68,-67,6.161168720299745
rssi,1685015558160000000,d74adea29cf7,rasp0,-74.1,-68,-63,7.175653280364095
rssi,1685015562645000000,d74adea29cf7,rasp0,-73.4,-68,-75,6.696267617113284
rssi,1685015563155000000,d74adea29cf7,rasp0,-73.6,-68,-80,6.8585712797928995
rssi,1685015564769000000,d74adea29cf7,rasp0,-74.1,-68,-80,7.119691004531026
rssi,1685015566133000000,d74adea29cf7,rasp0,-74,-68,-62,7.280109889280518
rssi,1685015566690000000,d74adea29cf7,rasp0,-74,-68,-71,7.280109889280518
rssi,1685015567144000000,d74adea29cf7,rasp0,-71.4,-68,-54,9.090654541890808
rssi,1685015568158000000,d74adea29cf7,rasp0,-70.5,-68,-72,8.523496934944014
rssi,1685015569165000000,d74adea29cf7,rasp0,-70.4,-68,-80,8.404760555780278
rssi,1685015570180000000,d74adea29cf7,rasp0,-71.5,-68.5,-78,8.605230967266364
rssi,1685015572665000000,d74adea29cf7,rasp0,-72.8,-69,-76,8.19512049941915
rssi,1685015573667000000,d74adea29cf7,rasp0,-70.4,-68.5,-51,10.413452837555852
rssi,1685015574168000000,d74adea29cf7,rasp0,-69.6,-69,-72,9.941830817309254
rssi,1685015574671000000,d74adea29cf7,rasp0,-66.9,-68.5,-53,10.406248123122953
rssi,1685015575173000000,d74adea29cf7,rasp0,-66.4,-68,-57,10.744300814850634
rssi,1685015578660000000,d74adea29cf7,rasp0,-65.8,-68,-65,10.637668917577761
rssi,1685015579160000000,d74adea29cf7,rasp0,-68.2,-68,-78,10.409610943738484
rssi,1685015579667000000,d74adea29cf7,rasp0,-68,-68.5,-70,10.353743284435827
rssi,1685015580632000000,d74adea29cf7,rasp0,-66.5,-68,-65,9.562949335848225
rssi,1685015582649000000,d74adea29cf7,rasp0,-63.8,-68,-51,9.744742172063866
rssi,1685015584668000000,d74adea29cf7,rasp0,-63.6,-68,-74,9.509994742374992
rssi,1685015585175000000,d74adea29cf7,rasp0,-66.1,-68.5,-76,9.148223871331528
rssi,1685015586630000000,d74adea29cf7,rasp0,-64.9,-68,-60,9.082400563727631
rssi,1685015587636000000,d74adea29cf7,rasp0,-66.8,-68.5,-72,8.35224520712844
rssi,1685015588142000000,d74adea29cf7,rasp0,-66.8,-68,-57,8.35224520712844
rssi,1685015591647000000,d74adea29cf7,rasp0,-64.8,-68,-45,10.628264204469138
rssi,1685015593664000000,d74adea29cf7,rasp0,-64.2,-68,-72,10.017983829094554
rssi,1685015595173000000,d74adea29cf7,rasp0,-62.8,-68,-56,10.087616170334794
rssi,1685015595627000000,d74adea29cf7,rasp0,-64,-68,-77,10.954451150103322
rssi,1685015596153000000,d74adea29cf7,rasp0,-64.3,-68,-54,10.630616162763099
rssi,1685015597130000000,d74adea29cf7,rasp0,-64.9,-68,-80,11.308846094982458
rssi,1685015599147000000,d74adea29cf7,rasp0,-64,-68,-67,10.73312629199899
rssi,1685015599763000000,d74adea29cf7,rasp0,-64.1,-68,-61,10.700000000000001
rssi,1685015600625000000,d74adea29cf7,rasp0,-64.1,-68,-72,10.7
rssi,1685015601130000000,d74adea29cf7,rasp0,-64.9,-68,-65,10.435037134576953
rssi,1685015602144000000,d74adea29cf7,rasp0,-68.5,-68,-81,9.069178573608527
rssi,1685015606132000000,d74adea29cf7,rasp0,-68.3,-68,-70,9.011659114724658
rssi,1685015607151000000,d74adea29cf7,rasp0,-71.5,-68.5,-88,9.728823155962905
rssi,1685015607651000000,d74adea29cf7,rasp0,-72.5,-69,-87,10.707474025184466
rssi,1685015608667000000,d74adea29cf7,rasp0,-74.5,-69,-74,8.754998572244316
rssi,1685015609672000000,d74adea29cf7,rasp0,-75.6,-69,-91,9.981983770774224
rssi,1685015610630000000,d74adea29cf7,rasp0,-74.9,-69,-60,10.774506949276148
rssi,1685015611139000000,d74adea29cf7,rasp0,-76.5,-69,-77,9.728823155962905
rssi,1685015611646000000,d74adea29cf7,rasp0,-76.3,-69,-70,9.839207285142438
rssi,1685015613160000000,d74adea29cf7,rasp0,-77.6,-69,-78,9.090654541890808
rssi,1685015613792000000,d74adea29cf7,rasp0,-76.4,-69,-69,9.350935782048767
rssi,1685015614167000000,d74adea29cf7,rasp0,-77.5,-69,-81,9.17877987534291
rssi,1685015614667000000,d74adea29cf7,rasp0,-77.6,-69,-89,9.297311439335568
rssi,1685015617145000000,d74adea29cf7,rasp0,-77.1,-69,-82,8.904493247793498
rssi,1685015617648000000,d74adea29cf7,rasp0,-77.6,-69.5,-79,8.85663593019381
rssi,1685015618218000000,d74adea29cf7,rasp0,-76.1,-70,-76,7.647875521999557
rssi,1685015620180000000,d74adea29cf7,rasp0,-77.2,-70,-71,5.8275209137333865
rssi,1685015621227000000,d74adea29cf7,rasp0,-75.5,-70,-60,7.787810988975015
rssi,1685015621646000000,d74adea29cf7,rasp0,-77.4,-70,-89,8.499411744350311
rssi,1685015623162000000,d74adea29cf7,rasp0,-73.9,-70,-43,13.352527850560731
rssi,1685015625649000000,d74adea29cf7,rasp0,-72.7,-69.5,-57,14.248157775656471
rssi,1685015626139000000,d74adea29cf7,rasp0,-71.2,-69,-66,14.0840335131666
rssi,1685015629691000000,d74adea29cf7,rasp0,-68.4,-69,-61,13.009227494359532
rssi,1685015630629000000,d74adea29cf7,rasp0,-65.7,-69,-55,12.704723531033643
rssi,1685015633155000000,d74adea29cf7,rasp0,-65.2,-69,-74,12.262136844775464
rssi,1685015633747000000,d74adea29cf7,rasp0,-64.8,-69,-72,11.96494880891682
rssi,1685015634423000000,d74adea29cf7,rasp0,-63.9,-69,-62,11.802118453904791
rssi,1685015634670000000,d74adea29cf7,rasp0,-65.2,-69,-73,12.014990636700471
rssi,1685015635180000000,d74adea29cf7,rasp0,-63.5,-69.5,-72,9.457801012920498
rssi,1685015636642000000,d74adea29cf7,rasp0,-67.6,-70,-84,8.522910301065007
rssi,1685015637147000000,d74adea29cf7,rasp0,-67.5,-69.5,-56,8.651589449343975
rssi,1685015637648000000,d74adea29cf7,rasp0,-66.5,-69,-56,9.31933474020544
rssi,1685015638152000000,d74adea29cf7,rasp0,-66.3,-69,-59,9.455686120002081
rssi,1685015639676000000,d74adea29cf7,rasp0,-69.1,-69,-83,9.833107342035884
rssi,1685015641767000000,d74adea29cf7,rasp0,-66.7,-69,-50,11.180787092150533
rssi,1685015642648000000,d74adea29cf7,rasp0,-66.2,-69,-67,11.04355015382282
rssi,1685015643154000000,d74adea29cf7,rasp0,-65.5,-69,-55,11.5
rssi,1685015645167000000,d74adea29cf7,rasp0,-64.4,-69,-62,11.253443917308159
rssi,1685015646124000000,d74adea29cf7,rasp0,-62.2,-69,-50,11.694443124834974
rssi,1685015646633000000,d74adea29cf7,rasp0,-58.7,-69,-49,9.716480844420989
rssi,1685015647641000000,d74adea29cf7,rasp0,-58.5,-69,-54,9.790301323248432
rssi,1685015648144000000,d74adea29cf7,rasp0,-58.9,-69,-60,9.76165969494942
rssi,1685015648648000000,d74adea29cf7,rasp0,-59.9,-69,-69,10.222035022440492
rssi,1685015649154000000,d74adea29cf7,rasp0,-57.6,-69,-60,6.770524351924303
rssi,1685015650623000000,d74adea29cf7,rasp0,-60,-69,-74,7.8230428862431785
rssi,1685015651128000000,d74adea29cf7,rasp0,-59.2,-69,-59,7.467261881037787
rssi,1685015651634000000,d74adea29cf7,rasp0,-59.8,-68.5,-61,7.345747068882783
rssi,1685015653154000000,d74adea29cf7,rasp0,-60.4,-68,-68,7.735631842325486
rssi,1685015654158000000,d74adea29cf7,rasp0,-61.5,-68,-61,6.917369442208505
rssi,1685015655279000000,d74adea29cf7,rasp0,-64.2,-68,-76,6.779380502671317
rssi,1685015655755000000,d74adea29cf7,rasp0,-66.6,-68.5,-78,6.988562083862459
rssi,1685015656134000000,d74adea29cf7,rasp0,-69.2,-69,-86,8.681013765684282
rssi,1685015657208000000,d74adea29cf7,rasp0,-70.8,-69,-85,9.88736567544662
rssi,1685015657800000000,d74adea29cf7,rasp0,-72.6,-69,-78,9.38296328459192
rssi,1685015659162000000,d74adea29cf7,rasp0,-71.5,-69,-63,9.790301323248432
rssi,1685015661641000000,d74adea29cf7,rasp0,-72.8,-69,-72,8.863407922464136
rssi,1685015663154000000,d74adea29cf7,rasp0,-74,-69,-73,7.9498427657407165
rssi,1685015664171000000,d74adea29cf7,rasp0,-73.5,-69,-63,8.452810183601665
rssi,1685015664705000000,d74adea29cf7,rasp0,-74.6,-69,-72,7.405403432629447
rssi,1685015665179000000,d74adea29cf7,rasp0,-74.1,-69,-71,7.462573282722255
rssi,1685015667747000000,d74adea29cf7,rasp0,-74.1,-69,-78,7.462573282722254
rssi,1685015669654000000,d74adea29cf7,rasp0,-73.1,-69,-76,6.394528911499267
rssi,1685015671125000000,d74adea29cf7,rasp0,-73.7,-69,-91,7.642643521714199
rssi,1685015672634000000,d74adea29cf7,rasp0,-72.9,-69,-70,7.569015788066505
rssi,1685015673644000000,d74adea29cf7,rasp0,-74.3,-69,-77,6.870953354520753
rssi,1685015674144000000,d74adea29cf7,rasp0,-71.6,-69,-45,11.191067866830226
rssi,1685015675152000000,d74adea29cf7,rasp0,-71.2,-69,-69,11.20535586226515
rssi,1685015676129000000,d74adea29cf7,rasp0,-73.1,-69,-82,11.26454615153225
rssi,1685015676632000000,d74adea29cf7,rasp0,-75,-69,-91,12.457929201917949
rssi,1685015677637000000,d74adea29cf7,rasp0,-75.2,-69,-73,12.408061895396878
rssi,1685015678716000000,d74adea29cf7,rasp0,-72.5,-69,-51,14.298601330200098
rssi,1685015679157000000,d74adea29cf7,rasp0,-71.2,-69,-63,14.510685717773644
