name,time,addr,device,mean,median,rssi,sd
rssi,1685017628621000000,d74adea29cf7,rasp0,-64.2,-69,-57,7.833262411026456
rssi,1685017629633000000,d74adea29cf7,rasp0,-63.1,-68.5,-49,9.027181176868005
rssi,1685017630135000000,d74adea29cf7,rasp0,-62.3,-68,-54,9.434511116109833
rssi,1685017630658000000,d74adea29cf7,rasp0,-61.1,-68,-55,9.523129737644027
rssi,1685017631098000000,d74adea29cf7,rasp0,-60.4,-68,-55,9.687104830649869
rssi,1685017631603000000,d74adea29cf7,rasp0,-59,-68,-51,9.929753269845127
rssi,1685017632106000000,d74adea29cf7,rasp0,-56.5,-68,-50,8.651589449343975
rssi,1685017632612000000,d74adea29cf7,rasp0,-54.7,-68,-59,5.496362433464518
rssi,1685017633123000000,d74adea29cf7,rasp0,-57.1,-68,-73,7.39526875779373
rssi,1685017634134000000,d74adea29cf7,rasp0,-55,-68,-47,6.971370023173351
rssi,1685017634641000000,d74adea29cf7,rasp0,-55.3,-68,-60,7.114070564732964
rssi,1685017635149000000,d74adea29cf7,rasp0,-57.5,-68,-71,8.151686941977102
rssi,1685017636603000000,d74adea29cf7,rasp0,-57.5,-68,-54,8.151686941977102
rssi,1685017637111000000,d74adea29cf7,rasp0,-57.6,-68,-56,8.126499861564017
rssi,1685017637616000000,d74adea29cf7,rasp0,-57.7,-68,-56,8.1
rssi,1685017638130000000,d74adea29cf7,rasp0,-58.8,-68,-62,7.858753081755401
rssi,1685017638624000000,d74adea29cf7,rasp0,-59.7,-68,-59,7.294518489934754
rssi,1685017639167000000,d74adea29cf7,rasp0,-59.7,-68,-59,7.294518489934754
rssi,1685017639629000000,d74adea29cf7,rasp0,-58.3,-68,-59,5.797413216254298
rssi,1685017640590000000,d74adea29cf7,rasp0,-60.7,-68,-71,5.586591089385369
rssi,1685017641603000000,d74adea29cf7,rasp0,-60.2,-68,-55,5.844655678480984
rssi,1685017642112000000,d74adea29cf7,rasp0,-58.9,-68,-58,4.6141087980237305
rssi,1685017642615000000,d74adea29cf7,rasp0,-59.1,-68,-56,4.437341546466758
rssi,1685017643117000000,d74adea29cf7,rasp0,-59.1,-68,-56,4.437341546466758
rssi,1685017644231000000,d74adea29cf7,rasp0,-60.8,-68,-73,5.929586832149438
rssi,1685017644634000000,d74adea29cf7,rasp0,-62,-68,-74,7.14142842854285
rssi,1685017645593000000,d74adea29cf7,rasp0,-63.4,-68,-73,7.761443164772902
rssi,1685017646102000000,d74adea29cf7,rasp0,-65,-68,-75,8.318653737234168
