name,time,addr,device,mean,rssi,sd
rssi,1676031166676699000,d74adea29cf7,rasp0,-64,-64,0
rssi,1676031168019634000,d74adea29cf7,rasp0,-64.5,-65,0.5
rssi,1676031168191532000,d74adea29cf7,rasp0,-66.33333333333333,-70,2.6246692913372702
rssi,1676031168840360000,d74adea29cf7,rasp0,-65.75,-64,2.48746859276655
rssi,1676031169203011000,d74adea29cf7,rasp0,-67.2,-73,3.655133376499413
rssi,1676031172684286000,d74adea29cf7,rasp0,-67,-66,3.366501646120693
rssi,1676031173187055000,d74adea29cf7,rasp0,-67.28571428571429,-69,3.1943828249996997
rssi,1676031174195162000,d74adea29cf7,rasp0,-66.875,-64,3.179524335494226
rssi,1676031174696480000,d74adea29cf7,rasp0,-67.11111111111111,-69,3.071172213574501
rssi,1676031175197178000,d74adea29cf7,rasp0,-67.3,-69,2.9681644159311658
rssi,1676031175702304000,d74adea29cf7,rasp0,-67.4,-65,2.870540018881465
rssi,1676031176211283000,d74adea29cf7,rasp0,-68,-71,2.932575659723036
rssi,1676031176677386000,d74adea29cf7,rasp0,-67.7,-67,2.865309756378881
rssi,1676031177178764000,d74adea29cf7,rasp0,-68.2,-69,2.6000000000000005
rssi,1676031178188697000,d74adea29cf7,rasp0,-68.1,-72,2.4269322199023193
rssi,1676031178688944000,d74adea29cf7,rasp0,-68,-65,2.5298221281347035
rssi,1676031179195266000,d74adea29cf7,rasp0,-68.5,-74,3.1064449134018135
rssi,1676031182191959000,d74adea29cf7,rasp0,-69.3,-72,2.8653097563788807
rssi,1676031183204084000,d74adea29cf7,rasp0,-69.6,-72,2.973213749463701
rssi,1676031183711727000,d74adea29cf7,rasp0,-69.9,-72,3.047950130825634
rssi,1676031184718467000,d74adea29cf7,rasp0,-70.4,-70,2.5768197453450252
rssi,1676031185732458000,d74adea29cf7,rasp0,-70.3,-70,2.5709920264364885
rssi,1676031186679300000,d74adea29cf7,rasp0,-70.6,-70,2.33238075793812
rssi,1676031187180921000,d74adea29cf7,rasp0,-70.9,-72,2.3
rssi,1676031187686340000,d74adea29cf7,rasp0,-70.8,-71,2.2715633383201093
rssi,1676031188187515000,d74adea29cf7,rasp0,-71.5,-72,1.2041594578792296
rssi,1676031188695458000,d74adea29cf7,rasp0,-71.1,-70,0.9433981132056604
rssi,1676031189705157000,d74adea29cf7,rasp0,-71.1,-72,0.9433981132056604
rssi,1676031190206844000,d74adea29cf7,rasp0,-70.4,-65,2.009975124224178
rssi,1676031190714751000,d74adea29cf7,rasp0,-69.7,-65,2.4919871588754225
rssi,1676031191220846000,d74adea29cf7,rasp0,-69.3,-66,2.72213151776324
rssi,1676031191682932000,d74adea29cf7,rasp0,-69.5,-72,2.8372521918222215
rssi,1676031192695713000,d74adea29cf7,rasp0,-69.8,-73,3.0265491900843116
rssi,1676031193710413000,d74adea29cf7,rasp0,-69.7,-71,2.968164415931166
rssi,1676031194219283000,d74adea29cf7,rasp0,-69.8,-72,3.0265491900843116
rssi,1676031194726331000,d74adea29cf7,rasp0,-69.9,-73,3.1128764832546763
rssi,1676031195227798000,d74adea29cf7,rasp0,-69.8,-69,3.124099870362662
rssi,1676031196679021000,d74adea29cf7,rasp0,-69.7,-71,3.0675723300355937
rssi,1676031197185024000,d74adea29cf7,rasp0,-70.1,-69,2.6627053911388696
rssi,1676031197691277000,d74adea29cf7,rasp0,-70.5,-69,2.1095023109728985
rssi,1676031198193659000,d74adea29cf7,rasp0,-72.5,-86,4.738143096192854
rssi,1676031199207071000,d74adea29cf7,rasp0,-72.7,-74,4.754997371187496
rssi,1676031200210826000,d74adea29cf7,rasp0,-73.5,-81,5.371219600798314
rssi,1676031200719278000,d74adea29cf7,rasp0,-75.1,-87,6.624952830020754
rssi,1676031201678177000,d74adea29cf7,rasp0,-74.3,-64,7.389857914736926
rssi,1676031202182428000,d74adea29cf7,rasp0,-74,-70,7.496665925596525
rssi,1676031202685094000,d74adea29cf7,rasp0,-74.2,-71,7.386474125047755
rssi,1676031203690558000,d74adea29cf7,rasp0,-74.1,-70,7.4357245780085215
rssi,1676031204198374000,d74adea29cf7,rasp0,-74.5,-73,7.256031973468694
rssi,1676031204704673000,d74adea29cf7,rasp0,-74.2,-66,7.533923280734945
rssi,1676031205206667000,d74adea29cf7,rasp0,-72.8,-72,6.43117407632541
rssi,1676031206683400000,d74adea29cf7,rasp0,-72.3,-69,6.512296062065975
rssi,1676031207183642000,d74adea29cf7,rasp0,-70.9,-67,5.974110812497538
rssi,1676031207689354000,d74adea29cf7,rasp0,-69.4,-72,2.764054992217051
rssi,1676031208696715000,d74adea29cf7,rasp0,-70.2,-72,2.181742422927143
