name,time,addr,device,mean,rssi,sd
rssi,1676036884655978000,d74adea29cf7,rasp0,-75,-75,0
rssi,1676036887133691000,d74adea29cf7,rasp0,-75,-75,0
rssi,1676036888153145000,d74adea29cf7,rasp0,-75,-75,0
rssi,1676036888676669000,d74adea29cf7,rasp0,-73.75,-70,2.165063509461097
rssi,1676036891624858000,d74adea29cf7,rasp0,-73.4,-72,2.0591260281974
rssi,1676036893135327000,d74adea29cf7,rasp0,-73.5,-74,1.8929694486000912
rssi,1676036894185316000,d74adea29cf7,rasp0,-73.85714285714286,-76,1.9587584572574412
rssi,1676036895659999000,d74adea29cf7,rasp0,-73.5,-71,2.0615528128088303
rssi,1676036898677632000,d74adea29cf7,rasp0,-74.77777777777777,-85,4.103596736137642
rssi,1676036899233473000,d74adea29cf7,rasp0,-75.8,-85,4.955804677345547
rssi,1676036900153557000,d74adea29cf7,rasp0,-75.9,-76,4.948737212663449
rssi,1676036900662306000,d74adea29cf7,rasp0,-76.8,-84,5.491812087098392
rssi,1676036901163522000,d74adea29cf7,rasp0,-76.2,-69,5.96322060635023
rssi,1676036901628880000,d74adea29cf7,rasp0,-76.4,-72,5.782732917920384
rssi,1676036902274400000,d74adea29cf7,rasp0,-77,-78,5.60357029044876
rssi,1676036903135403000,d74adea29cf7,rasp0,-78.8,-92,7.054076835419359
rssi,1676036906155765000,d74adea29cf7,rasp0,-78.5,-73,7.22841614740048
rssi,1676036908136080000,d74adea29cf7,rasp0,-79.2,-78,6.794115100585211
rssi,1676036910158930000,d74adea29cf7,rasp0,-78.5,-78,6.51536645170477
rssi,1676036914150656000,d74adea29cf7,rasp0,-77.2,-72,6.384355879804947
rssi,1676036915164512000,d74adea29cf7,rasp0,-76.9,-73,6.503076195155644
rssi,1676036918710650000,d74adea29cf7,rasp0,-76,-75,6.06630035524124
rssi,1676036921166041000,d74adea29cf7,rasp0,-77.5,-84,6.00416522091123
rssi,1676036921620761000,d74adea29cf7,rasp0,-77.6,-73,5.9194594347794975
rssi,1676036922623729000,d74adea29cf7,rasp0,-77.4,-76,5.936328831862332
rssi,1676036924139746000,d74adea29cf7,rasp0,-75.2,-70,3.815756805667783
rssi,1676036925662604000,d74adea29cf7,rasp0,-74.6,-67,4.521061822182927
rssi,1676036926628184000,d74adea29cf7,rasp0,-74,-72,4.427188724235731
rssi,1676036928133415000,d74adea29cf7,rasp0,-74.4,-82,4.923413450036469
rssi,1676036929148849000,d74adea29cf7,rasp0,-74.5,-73,4.883646178829912
rssi,1676036930159038000,d74adea29cf7,rasp0,-74.5,-73,4.883646178829912
rssi,1676036933644099000,d74adea29cf7,rasp0,-74.3,-73,4.9
rssi,1676036937621430000,d74adea29cf7,rasp0,-73.3,-74,3.6891733491393435
rssi,1676036940243075000,d74adea29cf7,rasp0,-73.7,-77,3.8483762809787714
rssi,1676036944661035000,d74adea29cf7,rasp0,-73.7,-76,3.8483762809787714
rssi,1676036945260260000,d74adea29cf7,rasp0,-74.1,-74,3.6455452267116364
rssi,1676036956155750000,d74adea29cf7,rasp0,-70,-70,0
rssi,1676036957623639000,d74adea29cf7,rasp0,-72,-74,2
rssi,1676036958130543000,d74adea29cf7,rasp0,-72.33333333333333,-73,1.699673171197595
rssi,1676036960151150000,d74adea29cf7,rasp0,-75.75,-86,6.098155458825234
rssi,1676036961618080000,d74adea29cf7,rasp0,-74.4,-69,6.086049621881176
rssi,1676036962127239000,d74adea29cf7,rasp0,-74,-72,5.627314338711377
rssi,1676036963641358000,d74adea29cf7,rasp0,-73.57142857142857,-71,5.314592925068079
rssi,1676036973705502000,d74adea29cf7,rasp0,-96,-96,0
rssi,1676036974650037000,d74adea29cf7,rasp0,-81.5,-67,14.5
rssi,1676036975658727000,d74adea29cf7,rasp0,-80.33333333333333,-78,11.953614051360738
rssi,1676036977130277000,d74adea29cf7,rasp0,-77.5,-69,11.4564392373896
