name,time,addr,device,mean,rssi,sd
rssi,1676037110064627000,d74adea29cf7,rasp0,-68,-68,0
rssi,1676037111525839000,d74adea29cf7,rasp0,-69,-70,1
rssi,1676037112033172000,d74adea29cf7,rasp0,-70,-72,1.632993161855452
rssi,1676037114075487000,d74adea29cf7,rasp0,-70.5,-72,1.6583123951777
rssi,1676037115063144000,d74adea29cf7,rasp0,-70.8,-72,1.5999999999999999
rssi,1676037116067403000,d74adea29cf7,rasp0,-71.66666666666667,-76,2.4267032964268394
rssi,1676037117527204000,d74adea29cf7,rasp0,-71.42857142857143,-70,2.3211538298959886
rssi,1676037118070128000,d74adea29cf7,rasp0,-71.625,-73,2.2325713874364688
rssi,1676037118530470000,d74adea29cf7,rasp0,-72.88888888888889,-83,4.148478822798771
rssi,1676037119179087000,d74adea29cf7,rasp0,-74,-84,5.157518783291051
rssi,1676037120070771000,d74adea29cf7,rasp0,-75.7,-85,5.675385449465085
rssi,1676037122030569000,d74adea29cf7,rasp0,-75.9,-72,5.503635162326805
rssi,1676037124059602000,d74adea29cf7,rasp0,-75.8,-71,5.582114294781145
rssi,1676037125073433000,d74adea29cf7,rasp0,-75.6,-70,5.748043145279966
rssi,1676037127541200000,d74adea29cf7,rasp0,-78.1,-97,8.443340571124677
rssi,1676037128536970000,d74adea29cf7,rasp0,-77.7,-72,8.626123115281858
rssi,1676037130597387000,d74adea29cf7,rasp0,-78.3,-76,8.271033792700885
rssi,1676037133550244000,d74adea29cf7,rasp0,-78.4,-74,8.212186067059124
rssi,1676037134050793000,d74adea29cf7,rasp0,-77.3,-72,8.258934555982387
rssi,1676037135118361000,d74adea29cf7,rasp0,-76.4,-75,7.964923100695951
rssi,1676037136185968000,d74adea29cf7,rasp0,-75.2,-73,7.467261881037788
rssi,1676037137584088000,d74adea29cf7,rasp0,-75.7,-77,7.403377607551839
rssi,1676037142028392000,d74adea29cf7,rasp0,-76.2,-76,7.236021006050217
rssi,1676037143127306000,d74adea29cf7,rasp0,-76.9,-77,6.934695379034323
rssi,1676037144560386000,d74adea29cf7,rasp0,-75.4,-82,2.835489375751565
rssi,1676037145068655000,d74adea29cf7,rasp0,-75.4,-72,2.8354893757515653
rssi,1676037146524443000,d74adea29cf7,rasp0,-75.2,-74,2.85657137141714
rssi,1676037147529185000,d74adea29cf7,rasp0,-75.3,-75,2.8301943396169813
rssi,1676037148038181000,d74adea29cf7,rasp0,-75.4,-73,2.727636339397171
rssi,1676037149553759000,d74adea29cf7,rasp0,-75.3,-74,2.7586228448267445
rssi,1676037152556459000,d74adea29cf7,rasp0,-75.7,-77,2.685144316419511
rssi,1676037157545301000,d74adea29cf7,rasp0,-75.2,-72,2.85657137141714
rssi,1676037158050277000,d74adea29cf7,rasp0,-75.2,-76,2.85657137141714
rssi,1676037158553855000,d74adea29cf7,rasp0,-74.7,-72,2.934280150224242
rssi,1676037160080510000,d74adea29cf7,rasp0,-73.7,-72,1.7349351572897471
rssi,1676037161095809000,d74adea29cf7,rasp0,-73.7,-72,1.7349351572897471
rssi,1676037162127338000,d74adea29cf7,rasp0,-73.2,-69,2.227105745132009
rssi,1676037166551346000,d74adea29cf7,rasp0,-73,-73,2.1447610589527217
rssi,1676037167561064000,d74adea29cf7,rasp0,-74.7,-90,5.532630477449222
rssi,1676037168069467000,d74adea29cf7,rasp0,-74.7,-74,5.532630477449222
rssi,1676037169584117000,d74adea29cf7,rasp0,-76.4,-94,8.027452896155792
rssi,1676037170114896000,d74adea29cf7,rasp0,-77.9,-87,8.455175929571187
rssi,1676037171096318000,d74adea29cf7,rasp0,-79.2,-89,9.042123644365851
rssi,1676037171559732000,d74adea29cf7,rasp0,-80.6,-86,8.901685233707154
